season,date,time,ID,home,home_sets,home_points,away,away_sets,away_points,division,category,venue,r1,r2
2018-2019,2019-03-24,00:00,,Plymouth,3,25 25 25 - -,University of Bristol,0,12 16 13 - -,division_3,women,Coombe Dean School,unknown,unknown
2018-2019,2019-03-24,00:00,,Reading Aces,3,25 25 25 - -,Sussex Dolphins 1,0,15 23 20 - -,division_2,women,Loddon Valley Leisure Centre,unknown,unknown
2018-2019,2019-03-24,00:00,,Richmond Docklands,2,25 21 27 25 11,Newcastle Staffs,3,22 25 29 16 15,superleague,men,Kingston Arena,unknown,unknown
2018-2019,2019-03-24,00:00,,Tamworth Spartans,3,25 25 25 - -,Ashfield Vipers,0,12 12 21 - -,division_3,women,Telford College of Arts and Technology,unknown,unknown
2018-2019,2019-03-24,00:00,,University of Bristol,0,23 22 18 - -,City of Bristol,3,25 25 25 - -,division_3,women,Coombe Dean School,unknown,unknown
2018-2019,2019-03-30,00:00,,Ashfield Vipers,0,15 20 18 - -,Loughborough Students,3,25 25 25 - -,division_3,women,Vision West Nottinghamshire College,unknown,unknown
2018-2019,2019-03-30,00:00,,Ashfield Vipers,3,25 26 21 25 0,Coventry & Warwick Riga 2,1,23 24 25 14 0,division_3,women,Vision West Nottinghamshire College,unknown,unknown
2018-2019,2019-03-30,00:00,,Coventry & Warwick Riga 2,0,21 16 16 - -,Loughborough Students,3,25 25 25 - -,division_3,women,Vision West Nottinghamshire College,unknown,unknown
2018-2019,2019-03-30,00:00,,Essex Rebels,3,26 25 25 - -,London Inter Orcas,0,24 19 13 - -,superleague,women,TBC,unknown,unknown
2018-2019,2019-03-30,00:00,,Leeds Gorse,3,25 25 25 - -,Manchester Marvels Mystics,0,16 23 22 - -,division_2,women,The Ruth Gorse Academy,unknown,unknown
2018-2019,2019-03-30,00:00,,Malory Eagles UEL,3,25 25 24 25 0,Newcastle Staffs,1,21 23 26 21 0,superleague,men,Ernest Bevin College,unknown,unknown
2018-2019,2019-03-30,00:00,,Sheffield 2,1,21 25 24 21 0,Cambridge ARU,3,25 21 26 25 0,division_1,men,Sheffield - U18 Boys,unknown,unknown
2018-2019,2019-03-30,00:00,,Sheffield,3,23 25 22 25 15,Essex Blaze,2,25 19 25 23 13,superleague,men,Sheffield - U18 Boys,unknown,unknown
2018-2019,2019-03-31,00:00,,Herts,0,20 13 17 - -,University of Nottingham Volleyball,3,25 25 25 - -,division_1,women,Queens School,unknown,unknown
2018-2019,2019-03-31,00:00,,Intervolley Manchester,3,24 25 25 24 15,Cambridge ARU,2,26 20 23 26 13,division_1,men,The Y Club,unknown,unknown
2018-2019,2019-03-31,00:00,,Lincoln Cannons,0,16 21 16 - -,Leeds Gorse,3,25 25 25 - -,division_2,women,Riseholme College (Showground Campus),unknown,unknown
2018-2019,2019-03-31,00:00,,Norwich Spikers,0,15 22 20 - -,The Miners Doncaster,3,25 25 25 - -,division_2,men,Campsmount Academy,unknown,unknown
2018-2019,2019-03-31,00:00,,Sussex Dolphins 1,1,21 25 15 14 0,Ashcombe Dorking,3,25 19 25 25 0,division_2,women,The Ashcombe Volleyball Centre,unknown,unknown
2018-2019,2019-03-31,00:00,,Team SideOut Polonia (London),3,25 21 25 25 0,Bristol,1,11 25 13 13 0,superleague,women,St Benedicts School,unknown,unknown
2018-2019,2019-03-31,00:00,,The Miners Doncaster,3,25 25 25 20 15,Norwich Spikers,2,27 14 13 25 11,division_2,men,Campsmount Academy,unknown,unknown
2018-2019,2019-03-31,00:00,,Wessex,3,25 22 20 25 15,Plymouth,2,13 25 25 20 12,division_3,women,LeAF Academy,unknown,unknown
2018-2019,2019-04-05,00:00,,IBB Polonia London,3,25 25 25 - -,Durham Palatinates,0,0 0 0 - -,superleague,men,Brentford Fountain Leisure Centre,unknown,unknown
2018-2019,2019-04-05,00:00,,London Inter Orcas,3,25 25 25 - -,Durham Palatinates,0,0 0 0 - -,superleague,women,TBC,unknown,unknown
2018-2019,2019-04-05,00:00,,Team Sunderland,3,25 25 25 - -,London Aces,0,0 0 0 - -,division_1,men,Sunderland University (Cityspace),unknown,unknown
2018-2019,2019-04-06,00:00,,Black Country,3,25 24 25 25 0,Essex Rebels,1,18 26 23 21 0,division_1,men,Redhill School Sports Hall,unknown,unknown
2018-2019,2019-04-06,00:00,,Coventry & Warwick Riga,3,18 25 25 25 0,Black Country,1,25 20 16 19 0,division_2,women,Alan Higgs Centre,unknown,unknown
2018-2019,2019-04-06,00:00,,Newcastle Staffs,2,25 25 21 22 12,Richmond Docklands,3,23 23 25 25 15,superleague,men,Keele University Sports Centre,unknown,unknown
2018-2019,2019-04-06,00:00,,Newcastle Staffs,3,25 25 25 - -,Hull Thunder,0,19 9 15 - -,division_2,women,Keele University Sports Centre,unknown,unknown
2018-2019,2019-04-07,00:00,,Essex Estonians,3,25 25 25 - -,Richmond Bucks,0,12 21 21 - -,division_2,men,St John Payne School,unknown,unknown
2018-2019,2019-04-07,00:00,,Essex Trinity,1,12 26 16 16 0,Richmond 2,3,25 24 25 25 0,division_2,women,St John Payne School,unknown,unknown
2018-2019,2019-04-07,00:00,,Reading Aces,3,23 25 25 25 0,Southampton,1,25 17 17 23 0,division_2,women,Kendrick School,unknown,unknown
2018-2019,2019-04-07,00:00,,Stowmarket,0,0 0 0 - -,Newmarket,3,25 25 25 - -,division_3,men,Dudley Evolve,unknown,unknown
2018-2019,2019-04-07,00:00,,University of Nottingham,3,25 25 25 - -,Nottingham Rockets,0,22 19 20 - -,division_2,men,David Ross Sports Village,unknown,unknown
2018-2019,2019-04-07,00:00,,Wiltshire Mavericks,3,21 25 20 25 15,London Baks,2,25 20 25 21 11,division_3,men,The Ashcombe Volleyball Centre,unknown,unknown
2018-2019,2019-04-07,00:00,,Wombourne 1,1,13 19 25 23 0,Newmarket,3,25 25 23 25 0,division_3,men,Dudley Evolve,unknown,unknown
2018-2019,2019-04-07,00:00,,Wombourne 1,3,25 25 25 - -,Stowmarket,0,0 0 0 - -,division_3,men,Dudley Evolve,unknown,unknown
2018-2019,2019-04-07,00:00,,York Falcons,2,25 21 25 18 10,Manchester Marvels Mystics,3,19 25 16 25 15,division_2,women,Joseph Rowntree School,unknown,unknown
2018-2019,2019-04-07,00:00,,York Vikings,1,19 18 25 16 0,Manchester Marvels,3,25 25 23 25 0,division_2,men,Joseph Rowntree School,unknown,unknown
2018-2019,2019-04-13,00:00,,MK City,0,23 22 15 - -,Essex Estonians,3,25 25 25 - -,division_2,men,Cranfield Fitness Centre,unknown,unknown
2018-2019,2019-04-13,00:00,,Nottingham Rockets,0,13 23 20 - -,Stockport,3,25 25 25 - -,division_2,men,Southglade Leisure Centre,unknown,unknown
2018-2019,2019-04-13,00:00,,Richmond 2,3,25 25 25 - -,Ashcombe Dorking,0,23 22 16 - -,division_2,women,Kingston Arena,unknown,unknown
2018-2019,2019-04-13,00:00,,Richmond Bucks,0,21 23 22 - -,City of Bristol,3,25 25 25 - -,division_2,men,Kingston Arena,unknown,unknown
2018-2019,2019-04-13,00:00,,Team Sunderland,3,25 24 20 25 15,Lincoln Cannons,2,20 26 25 19 11,division_2,women,Sunderland University (Cityspace),unknown,unknown
2018-2019,2019-04-13,00:00,,The Miners Doncaster,3,12 25 25 25 0,York Vikings,1,25 20 19 19 0,division_2,men,Campsmount Academy,unknown,unknown
2018-2019,2019-04-14,00:00,,Bristol 2,3,25 25 17 19 15,Sussex Dolphins 1,2,17 18 25 25 9,division_2,women,Steiner Academy Sportshall,unknown,unknown
2018-2019,2019-04-14,00:00,,Coventry and Warwick Riga,3,25 26 25 - -,Wombourne 1,0,13 24 16 - -,division_3,men,Alan Higgs Centre,unknown,unknown
2018-2019,2019-04-14,00:00,,Coventry and Warwick Riga,3,25 30 22 25 0,Newmarket,1,20 28 25 15 0,division_3,men,Alan Higgs Centre,unknown,unknown
2018-2019,2019-04-14,00:00,,IBB Polonia London,3,25 24 25 25 0,Sheffield,1,15 26 18 23 0,superleague,men,Crystal Palace National Sports Centre,unknown,unknown
2018-2019,2019-04-14,00:00,,Lincoln Cannons,3,25 25 25 - -,Manchester Marvels Marauders,0,0 0 0 - -,division_3,men,The Education Village Academy Trust,unknown,unknown
2018-2019,2019-04-14,00:00,,Manchester Marvels Mystics,2,25 13 17 25 8,Newcastle Staffs,3,19 25 25 21 15,division_2,women,Dean Trust Ardwick,unknown,unknown
2018-2019,2019-04-14,00:00,,Stowmarket,3,25 25 28 - -,Newcastle Staffs 2,0,22 21 26 - -,division_3,men,Stowupland Sports Centre,unknown,unknown
2018-2019,2019-04-14,00:00,,Wombourne 1,1,19 22 25 21 0,Newmarket,3,25 25 23 25 0,division_3,men,Alan Higgs Centre,unknown,unknown
2018-2019,2019-04-14,00:00,,York Falcons,3,25 25 25 - -,Black Country,0,16 16 23 - -,division_2,women,Joseph Rowntree School,unknown,unknown
2018-2019,2019-04-24,00:00,,Stowmarket,3,25 25 25 - -,Loughborough Students,0,0 0 0 - -,division_3,men,Stowupland Sports Centre,unknown,unknown
2018-2019,2019-04-27,00:00,,Cambridge ARU,0,21 23 22 - -,University of Nottingham Volleyball,3,25 25 25 - -,division_1,women,North Cambridge Academy,unknown,unknown
2018-2019,2019-04-27,00:00,,Durham Palatinates,3,14 25 15 25 15,IBB Polonia London,2,25 21 25 19 7,cup,men,National Volleyball Centre,unknown,unknown
2018-2019,2019-04-27,00:00,,Northumbria University,0,24 21 20 - -,Durham Palatinates,3,26 25 25 - -,cup,women,National Volleyball Centre,unknown,unknown
2018-2019,2019-04-28,00:00,,Hull Thunder,1,25 26 16 24 0,Lincoln Cannons,3,27 24 25 26 0,division_3,men,Riseholme College (Showground Campus),unknown,unknown
2018-2019,2019-04-28,00:00,,Intervolley Manchester,0,8 22 16 - -,Essex Rebels,3,25 25 25 - -,shield,men,National Volleyball Centre,unknown,unknown
2018-2019,2019-04-28,00:00,,Leeds Gorse,3,25 19 26 25 0,London Inter Orcas,1,23 25 24 23 0,shield,women,National Volleyball Centre,unknown,unknown
