season,date,time,ID,home,home_sets,home_points,away,away_sets,away_points,division,category,venue,r1,r2
2019-2020,2020-04-05,00:00,,Norwich Spikers,2,23 25 23 25 15,Sussex Dolphins 1,2,25 23 25 23 15,division_2,women,UEA Norwich Sportspark,110308,110308
2019-2020,2020-04-04,00:00,,Lionhearts Vinarius,2,23 25 23 25 15,Reading Aces,2,25 23 25 23 15,division_2,women,Mulberry Shoreditch Academy,110308,110308
2019-2020,2020-04-04,00:00,,Wessex,2,23 25 23 25 15,Bristol 2,2,25 23 25 23 15,division_2,women,LeAF Academy,110308,110308
2019-2020,2020-03-29,00:00,,Essex Trinity,2,23 25 23 25 15,Reading Aces,2,25 23 25 23 15,division_2,women,St John Payne School,110308,110308
2019-2020,2020-03-29,00:00,,Ashcombe Dorking,2,23 25 23 25 15,Sussex Dolphins 1,2,25 23 25 23 15,division_2,women,The Ashcombe Volleyball Centre,110308,110308
2019-2020,2020-03-28,00:00,,Lionhearts Vinarius,2,23 25 23 25 15,Wessex,2,25 23 25 23 15,division_2,women,Mulberry Shoreditch Academy,110308,110308
2019-2020,2020-03-22,00:00,,Essex Trinity,2,23 25 23 25 15,Cardiff Falcons,2,25 23 25 23 15,division_2,women,St John Payne School,110308,110308
2019-2020,2020-03-22,00:00,,Cardiff Falcons,2,23 25 23 25 15,Lionhearts Vinarius,2,25 23 25 23 15,division_2,women,St John Payne School,110308,110308
2019-2020,2020-03-22,00:00,,Essex Trinity,2,23 25 23 25 15,Lionhearts Vinarius,2,25 23 25 23 15,division_2,women,St John Payne School,110308,110308
2019-2020,2020-03-21,00:00,,Lionhearts Vinarius,2,23 25 23 25 15,Bristol 2,2,25 23 25 23 15,division_2,women,Mulberry Shoreditch Academy,110308,110308
2019-2020,2020-03-21,00:00,,Sussex Dolphins 1,2,23 25 23 25 15,Wessex,2,25 23 25 23 15,division_2,women,The Triangle,110308,110308
2019-2020,2020-03-21,00:00,,Wessex,2,23 25 23 25 15,Norwich Spikers,2,25 23 25 23 15,division_2,women,The Triangle,110308,110308
2019-2020,2020-03-21,00:00,,Sussex Dolphins 1,2,23 25 23 25 15,Norwich Spikers,2,25 23 25 23 15,division_2,women,The Triangle,110308,110308
2019-2020,2020-03-15,00:00,,Reading Aces,3,25 25 20 25 0,Norwich Spikers,1,22 23 25 18 0,division_2,women,Loddon Valley Leisure Centre,110308,110308
2019-2020,2020-03-15,00:00,,Ashcombe Dorking,2,23 25 23 25 15,Lionhearts Vinarius,2,25 23 25 23 15,division_2,women,The Ashcombe Volleyball Centre,110308,110308
2019-2020,2020-03-15,00:00,,Cardiff Falcons,2,23 25 23 25 15,Sussex Dolphins 1,2,25 23 25 23 15,division_2,women,Cathedral School,110308,110308
2019-2020,2020-03-15,00:00,,Bristol 2,2,23 25 23 25 15,Essex Trinity,2,25 23 25 23 15,division_2,women,Steiner Academy Sportshall,110308,110308
2019-2020,2020-03-08,00:00,,Norwich Spikers,1,25 20 25 19 0,Cardiff Falcons,3,27 25 20 25 0,division_2,women,Easton & Otley College,110308,110308
2019-2020,2020-03-08,00:00,,Bristol 2,3,21 25 25 25 0,Reading Aces,1,25 18 16 18 0,division_2,women,Steiner Academy Sportshall,110308,110308
2019-2020,2020-03-01,00:00,,Reading Aces,2,27 20 23 25 5,Essex Trinity,3,25 25 25 19 15,division_2,women,Kendrick School,110308,110308
2019-2020,2020-02-29,00:00,,Essex Trinity,3,25 22 25 25 0,Ashcombe Dorking,1,21 25 18 19 0,division_2,women,The Ashcombe Volleyball Centre,110308,110308
2019-2020,2020-02-22,00:00,,Wessex,3,25 25 25 25 0,Reading Aces,1,19 27 23 23 0,division_2,women,LeAF Academy,110308,110308
2019-2020,2020-02-22,00:00,,Sussex Dolphins 1,0,23 14 20 - -,Cardiff Falcons,3,25 25 25 - -,division_2,women,The Ashcombe Volleyball Centre,110308,110308
2019-2020,2020-02-16,00:00,,Cardiff Falcons,3,28 25 17 26 0,Reading Aces,1,26 19 25 24 0,division_2,women,Cathedral School,110308,110308
2019-2020,2020-02-16,00:00,,Bristol 2,3,25 25 25 - -,Norwich Spikers,0,10 14 13 - -,division_2,women,Steiner Academy Sportshall,110308,110308
2019-2020,2020-02-15,00:00,,Sussex Dolphins 1,3,25 25 27 - -,Ashcombe Dorking,0,10 15 25 - -,division_2,women,The Triangle,110308,110308
2019-2020,2020-02-09,00:00,,Reading Aces,3,25 25 25 26 0,Bristol 2,1,19 27 22 24 0,division_2,women,Kendrick School,110308,110308
2019-2020,2020-02-09,00:00,,Norwich Spikers,3,25 25 25 - -,Ashcombe Dorking,0,15 14 16 - -,division_2,women,UEA Norwich Sportspark,110308,110308
2019-2020,2020-02-08,00:00,,Lionhearts Vinarius,3,25 25 25 - -,Sussex Dolphins 1,0,16 18 18 - -,division_2,women,Mulberry Shoreditch Academy,110308,110308
2019-2020,2020-02-08,00:00,,Wessex,3,25 28 18 25 0,Cardiff Falcons,1,14 26 25 22 0,division_2,women,LeAF Academy,110308,110308
2019-2020,2020-01-26,00:00,,Sussex Dolphins 1,0,22 18 21 - -,Bristol 2,3,25 25 25 - -,division_2,women,The Triangle,110308,110308
2019-2020,2020-01-19,00:00,,Norwich Spikers,1,16 26 20 26 0,Bristol 2,3,25 24 25 28 0,division_2,women,Northgate Sports Centre,110308,110308
2019-2020,2020-01-19,00:00,,Ashcombe Dorking,1,17 17 26 16 0,Reading Aces,3,25 25 24 25 0,division_2,women,The Ashcombe Volleyball Centre,110308,110308
2019-2020,2020-01-12,00:00,,Norwich Spikers,0,15 13 16 - -,Lionhearts Vinarius,3,25 25 25 - -,division_2,women,UEA Norwich Sportspark,110308,110308
2019-2020,2019-12-15,00:00,,Norwich Spikers,0,3 21 22 - -,Essex Trinity,3,25 25 25 - -,division_2,women,Easton & Otley College,110308,110308
2019-2020,2019-12-15,00:00,,Reading Aces,0,15 19 20 - -,Lionhearts Vinarius,3,25 25 25 - -,division_2,women,Loddon Valley Leisure Centre,110308,110308
2019-2020,2019-12-15,00:00,,Bristol 2,3,25 26 25 - -,Ashcombe Dorking,0,7 24 21 - -,division_2,women,Steiner Academy Sportshall,110308,110308
2019-2020,2019-12-07,00:00,,Lionhearts Vinarius,3,25 25 25 - -,Cardiff Falcons,0,8 17 21 - -,division_2,women,Mulberry Shoreditch Academy,110308,110308
2019-2020,2019-12-07,00:00,,Wessex,3,25 25 25 - -,Ashcombe Dorking,0,21 12 15 - -,division_2,women,LeAF Academy,110308,110308
2019-2020,2019-11-24,00:00,,Bristol 2,0,24 22 20 - -,Lionhearts Vinarius,3,26 25 25 - -,division_2,women,Steiner Academy Sportshall,110308,110308
2019-2020,2019-11-24,00:00,,Reading Aces,3,23 20 25 25 15,Sussex Dolphins 1,2,25 25 12 17 7,division_2,women,Loddon Valley Leisure Centre,110308,110308
2019-2020,2019-11-24,00:00,,Cardiff Falcons,3,25 25 25 - -,Essex Trinity,0,10 20 20 - -,division_2,women,Cathedral School,110308,110308
2019-2020,2019-11-17,00:00,,Essex Trinity,3,25 25 25 - -,Sussex Dolphins 1,0,18 18 20 - -,division_2,women,St John Payne School,110308,110308
2019-2020,2019-11-17,00:00,,Bristol 2,2,20 17 25 25 15,Sussex Dolphins 1,3,25 25 17 22 17,division_2,women,St John Payne School,110308,110308
2019-2020,2019-11-17,00:00,,Essex Trinity,1,26 16 24 23 0,Bristol 2,3,24 25 26 25 0,division_2,women,St John Payne School,110308,110308
2019-2020,2019-11-17,00:00,,Norwich Spikers,0,16 24 18 - -,Reading Aces,3,25 26 25 - -,division_2,women,UEA Norwich Sportspark,110308,110308
2019-2020,2019-11-17,00:00,,Cardiff Falcons,3,25 18 26 25 0,Wessex,1,21 25 24 19 0,division_2,women,Cathedral School,110308,110308
2019-2020,2019-11-16,00:00,,Lionhearts Vinarius,3,25 25 25 - -,Ashcombe Dorking,0,17 15 17 - -,division_2,women,Mulberry Shoreditch Academy,110308,110308
2019-2020,2019-11-03,00:00,,Sussex Dolphins 1,3,16 25 17 25 15,Essex Trinity,2,25 17 25 14 13,division_2,women,The Ashcombe Volleyball Centre,110308,110308
2019-2020,2019-11-03,00:00,,Reading Aces,0,24 24 23 - -,Wessex,3,26 26 25 - -,division_2,women,Kendrick School,110308,110308
2019-2020,2019-11-03,00:00,,Ashcombe Dorking,0,17 17 19 - -,Essex Trinity,3,25 25 25 - -,division_2,women,The Ashcombe Volleyball Centre,110308,110308
2019-2020,2019-11-03,00:00,,Bristol 2,3,25 14 25 25 0,Cardiff Falcons,1,19 25 19 22 0,division_2,women,Steiner Academy Sportshall,110308,110308
2019-2020,2019-10-26,00:00,,Sussex Dolphins 1,1,25 12 17 22 0,Reading Aces,3,18 25 25 25 0,division_2,women,The Ashcombe Volleyball Centre,110308,110308
2019-2020,2019-10-20,00:00,,Reading Aces,3,23 21 25 25 15,Cardiff Falcons,2,25 25 13 13 9,division_2,women,Loddon Valley Leisure Centre,110308,110308
2019-2020,2019-10-19,00:00,,Wessex,1,14 25 19 18 0,Lionhearts Vinarius,3,25 19 25 25 0,division_2,women,LeAF Academy,110308,110308
2019-2020,2019-10-13,00:00,,Ashcombe Dorking,1,20 26 16 22 0,Bristol 2,3,25 24 25 25 0,division_2,women,The Ashcombe Volleyball Centre,110308,110308
2019-2020,2019-10-12,00:00,,Lionhearts Vinarius,3,25 25 25 - -,Essex Trinity,0,18 14 13 - -,division_2,women,Mulberry Shoreditch Academy,110308,110308
2019-2020,2019-10-12,00:00,,Wessex,3,23 25 25 25 0,Sussex Dolphins 1,1,25 19 21 21 0,division_2,women,LeAF Academy,110308,110308
2019-2020,2019-09-29,00:00,,Reading Aces,3,25 25 25 - -,Ashcombe Dorking,0,17 17 23 - -,division_2,women,Kendrick School,110308,110308
2019-2020,2019-09-29,00:00,,Sussex Dolphins 1,0,9 8 20 - -,Lionhearts Vinarius,3,25 25 25 - -,division_2,women,The Triangle,110308,110308
2019-2020,2019-09-29,00:00,,Cardiff Falcons,3,19 21 25 25 15,Bristol 2,2,25 25 21 23 7,division_2,women,Cathedral School,110308,110308
2019-2020,2019-09-28,00:00,,Wessex,3,25 35 18 21 15,Essex Trinity,2,14 33 25 25 10,division_2,women,LeAF Academy,110308,110308
2019-2020,2019-09-22,00:00,,Ashcombe Dorking,3,25 21 25 25 0,Norwich Spikers,1,21 25 17 22 0,division_2,women,The Ashcombe Volleyball Centre,110308,110308
2019-2020,2019-09-22,00:00,,Cardiff Falcons,3,25 25 25 - -,Norwich Spikers,0,15 19 14 - -,division_2,women,The Ashcombe Volleyball Centre,110308,110308
2019-2020,2019-09-22,00:00,,Ashcombe Dorking,0,18 21 23 - -,Cardiff Falcons,3,25 25 25 - -,division_2,women,The Ashcombe Volleyball Centre,110308,110308
2019-2020,2019-09-22,00:00,,Bristol 2,3,25 25 25 - -,Wessex,0,23 20 17 - -,division_2,women,Steiner Academy Sportshall,110308,110308
2019-2020,2019-09-21,00:00,,Lionhearts Vinarius,3,25 25 25 - -,Norwich Spikers,0,17 17 13 - -,division_2,women,Mulberry Shoreditch Academy,110308,110308
2019-2020,2020-04-19,00:00,,Sussex Dolphins,2,23 25 23 25 15,Urbond VC Portsmouth,2,25 23 25 23 15,division_3,women,The Triangle,110308,110308
2019-2020,2020-04-19,00:00,,Portsmouth,2,23 25 23 25 15,Richmond 3,2,25 23 25 23 15,division_3,women,Priory Community Sports Centre,110308,110308
2019-2020,2020-04-05,00:00,,London Giants,2,23 25 23 25 15,Portsmouth,2,25 23 25 23 15,division_3,women,Priory Community Sports Centre,110308,110308
2019-2020,2020-04-04,00:00,,Urbond VC Portsmouth,2,23 25 23 25 15,Sussex Dolphins,2,25 23 25 23 15,division_3,women,Priory Community Sports Centre,110308,110308
2019-2020,2020-03-29,00:00,,London Giants,2,23 25 23 25 15,Richmond 3,2,25 23 25 23 15,division_3,women,Caius House Youth Centre,110308,110308
2019-2020,2020-03-22,00:00,,Richmond 3,2,23 25 23 25 15,Sussex Dolphins,2,25 23 25 23 15,division_3,women,Kingston Arena,110308,110308
2019-2020,2020-03-22,00:00,,London Giants,2,23 25 23 25 15,Portsmouth,2,25 23 25 23 15,division_3,women,Caius House Youth Centre,110308,110308
2019-2020,2020-03-01,00:00,,Portsmouth,3,25 25 21 25 0,Sussex Dolphins,1,21 14 25 15 0,division_3,women,Strood Sports Centre,110308,110308
2019-2020,2020-03-01,00:00,,London Giants,3,25 25 25 - -,Urbond VC Portsmouth,0,19 19 17 - -,division_3,women,Caius House Youth Centre,110308,110308
2019-2020,2020-02-23,00:00,,Sussex Dolphins,0,13 16 21 - -,Richmond 3,3,25 25 25 - -,division_3,women,The Ashcombe Volleyball Centre,110308,110308
2019-2020,2020-01-19,00:00,,Portsmouth,3,25 25 25 - -,Urbond VC Portsmouth,0,23 19 16 - -,division_3,women,Priory Community Sports Centre,110308,110308
2019-2020,2020-01-19,00:00,,Richmond 3,3,25 25 25 - -,Urbond VC Portsmouth,0,13 8 13 - -,division_3,women,Priory Community Sports Centre,110308,110308
2019-2020,2020-01-19,00:00,,Sussex Dolphins,1,12 9 25 17 0,London Giants,3,25 25 15 25 0,division_3,women,The Triangle,110308,110308
2019-2020,2020-01-19,00:00,,Portsmouth,1,20 25 20 15 0,Richmond 3,3,25 22 25 25 0,division_3,women,Priory Community Sports Centre,110308,110308
2019-2020,2019-11-24,00:00,,Urbond VC Portsmouth,1,21 25 22 22 0,Portsmouth,3,25 12 25 25 0,division_3,women,Strood Sports Centre,110308,110308
2019-2020,2019-11-24,00:00,,Sussex Dolphins,0,11 10 16 - -,London Giants,3,25 25 25 - -,division_3,women,Cams Hill School,110308,110308
2019-2020,2019-11-03,00:00,,Richmond 3,3,25 25 25 - -,Urbond VC Portsmouth,0,11 14 20 - -,division_3,women,Kingston Arena,110308,110308
2019-2020,2019-11-03,00:00,,London Giants,3,25 25 25 - -,Urbond VC Portsmouth,0,14 9 11 - -,division_3,women,Kingston Arena,110308,110308
2019-2020,2019-11-03,00:00,,Richmond 3,0,24 24 22 - -,London Giants,3,26 26 25 - -,division_3,women,Kingston Arena,110308,110308
2019-2020,2019-11-02,00:00,,Sussex Dolphins,1,20 25 16 15 0,Portsmouth,3,25 23 25 25 0,division_3,women,The Triangle,110308,110308
2019-2020,2020-04-19,00:00,,Coventry & Warwick Riga 2,2,23 25 23 25 15,Nottingham Rockets,2,25 23 25 23 15,division_3,women,Alan Higgs Centre,110308,110308
2019-2020,2020-04-19,00:00,,Northampton,2,23 25 23 25 15,Nottingham Rockets,2,25 23 25 23 15,division_3,women,Alan Higgs Centre,110308,110308
2019-2020,2020-04-19,00:00,,Coventry & Warwick Riga 2,2,23 25 23 25 15,Northampton,2,25 23 25 23 15,division_3,women,Alan Higgs Centre,110308,110308
2019-2020,2020-04-05,00:00,,Coventry & Warwick Riga 2,2,23 25 23 25 15,Lincoln Cannons,2,25 23 25 23 15,division_3,women,Alan Higgs Centre,110308,110308
2019-2020,2020-03-22,00:00,,Lincoln Cannons,2,23 25 23 25 15,Loughborough Students,2,25 23 25 23 15,division_3,women,Telford College of Arts and Technology,110308,110308
2019-2020,2020-03-21,00:00,,UK Armed Forces,2,23 25 23 25 15,MK City,2,25 23 25 23 15,division_3,women,RAF Cranwell,110308,110308
2019-2020,2020-03-21,00:00,,Coventry & Warwick Riga 2,2,23 25 23 25 15,MK City,2,25 23 25 23 15,division_3,women,RAF Cranwell,110308,110308
2019-2020,2020-03-21,00:00,,UK Armed Forces,2,23 25 23 25 15,Coventry & Warwick Riga 2,2,25 23 25 23 15,division_3,women,RAF Cranwell,110308,110308
2019-2020,2020-03-15,00:00,,Tamworth Spartans,3,25 25 22 25 0,UK Armed Forces,1,22 19 25 18 0,division_3,women,Wilnecote Leisure Centre,110308,110308
2019-2020,2020-03-08,00:00,,Northampton,0,23 16 22 - -,Nottingham Rockets,3,25 25 25 - -,division_3,women,Moulton College,110308,110308
2019-2020,2020-03-08,00:00,,Loughborough Students,0,19 13 10 - -,MK City,3,25 25 25 - -,division_3,women,Loughborough University Netball Centre,110308,110308
2019-2020,2020-03-08,00:00,,Tamworth Spartans,3,25 19 25 25 0,Nottingham Rockets,1,15 25 14 21 0,division_3,women,Moulton College,110308,110308
2019-2020,2020-03-08,00:00,,Coventry & Warwick Riga 2,0,16 21 12 - -,MK City,3,25 25 25 - -,division_3,women,Loughborough University Netball Centre,110308,110308
2019-2020,2020-03-08,00:00,,Northampton,0,23 17 25 - -,Tamworth Spartans,3,25 25 27 - -,division_3,women,Moulton College,110308,110308
2019-2020,2020-03-08,00:00,,Loughborough Students,3,24 25 25 21 15,Coventry & Warwick Riga 2,2,26 21 19 25 8,division_3,women,Loughborough University Netball Centre,110308,110308
2019-2020,2020-03-01,00:00,,Tamworth Spartans,3,21 25 25 25 0,Loughborough Students,1,25 19 12 17 0,division_3,women,Wilnecote Leisure Centre,110308,110308
2019-2020,2020-03-01,00:00,,MK City,3,24 25 25 25 0,Loughborough Students,1,26 19 20 20 0,division_3,women,Wilnecote Leisure Centre,110308,110308
2019-2020,2020-03-01,00:00,,Coventry & Warwick Riga 2,0,17 15 17 - -,Nottingham Rockets,3,25 25 25 - -,division_3,women,Alan Higgs Centre,110308,110308
2019-2020,2020-03-01,00:00,,Tamworth Spartans,3,25 19 17 25 15,MK City,2,19 25 25 20 10,division_3,women,Wilnecote Leisure Centre,110308,110308
2019-2020,2020-02-23,00:00,,Loughborough Students,0,15 14 20 - -,Tamworth Spartans,3,25 25 25 - -,division_3,women,Telford College of Arts and Technology,110308,110308
2019-2020,2020-02-15,00:00,,UK Armed Forces,0,0 0 0 - -,Coventry & Warwick Riga 2,3,25 25 25 - -,division_3,women,RAF Shawbury,110308,110308
2019-2020,2020-02-15,00:00,,Tamworth Spartans,0,18 28 22 - -,Coventry & Warwick Riga 2,3,25 30 25 - -,division_3,women,RAF Shawbury,110308,110308
2019-2020,2020-02-15,00:00,,UK Armed Forces,3,27 25 25 - -,Tamworth Spartans,0,25 10 15 - -,division_3,women,RAF Shawbury,110308,110308
2019-2020,2020-02-09,00:00,,MK City,3,25 19 25 25 0,Nottingham Rockets,1,21 25 11 14 0,division_3,women,Cranfield Fitness Centre,110308,110308
2019-2020,2020-02-02,00:00,,Lincoln Cannons,3,25 25 17 27 0,Northampton,1,19 17 25 25 0,division_3,women,Riseholme College (Showground Campus),110308,110308
2019-2020,2020-02-02,00:00,,Loughborough Students,3,25 22 25 25 0,Northampton,1,23 25 22 22 0,division_3,women,Riseholme College (Showground Campus),110308,110308
2019-2020,2020-02-02,00:00,,Lincoln Cannons,3,25 21 25 25 0,Loughborough Students,1,20 25 23 18 0,division_3,women,Riseholme College (Showground Campus),110308,110308
2019-2020,2020-01-19,00:00,,MK City,3,25 25 25 - -,Lincoln Cannons,0,14 22 21 - -,division_3,women,Cranfield Fitness Centre,110308,110308
2019-2020,2020-01-19,00:00,,Loughborough Students,1,18 12 25 18 0,Northampton,3,25 25 22 25 0,division_3,women,Loughborough University Netball Centre,110308,110308
2019-2020,2020-01-19,00:00,,Nottingham Rockets,0,23 16 18 - -,Lincoln Cannons,3,25 25 25 - -,division_3,women,Cranfield Fitness Centre,110308,110308
2019-2020,2020-01-19,00:00,,Coventry & Warwick Riga 2,3,17 25 25 25 0,Northampton,1,25 23 18 20 0,division_3,women,Loughborough University Netball Centre,110308,110308
2019-2020,2020-01-19,00:00,,MK City,3,25 25 25 - -,Nottingham Rockets,0,22 23 14 - -,division_3,women,Cranfield Fitness Centre,110308,110308
2019-2020,2020-01-19,00:00,,Loughborough Students,0,24 23 12 - -,Coventry & Warwick Riga 2,3,26 25 25 - -,division_3,women,Loughborough University Netball Centre,110308,110308
2019-2020,2019-12-15,00:00,,Northampton,0,11 17 12 - -,Tamworth Spartans,3,25 25 25 - -,division_3,women,Moulton College,110308,110308
2019-2020,2019-12-15,00:00,,MK City,3,14 25 25 25 0,Tamworth Spartans,1,25 14 22 16 0,division_3,women,Moulton College,110308,110308
2019-2020,2019-12-15,00:00,,Northampton,0,18 20 15 - -,MK City,3,25 25 25 - -,division_3,women,Moulton College,110308,110308
2019-2020,2019-12-01,00:00,,Lincoln Cannons,3,25 25 25 - -,Northampton,0,18 9 21 - -,division_3,women,Riseholme College (Showground Campus),110308,110308
2019-2020,2019-12-01,00:00,,UK Armed Forces,3,25 25 25 - -,Northampton,0,23 21 22 - -,division_3,women,Riseholme College (Showground Campus),110308,110308
2019-2020,2019-12-01,00:00,,Lincoln Cannons,3,25 25 23 25 0,UK Armed Forces,1,18 22 25 11 0,division_3,women,Riseholme College (Showground Campus),110308,110308
2019-2020,2019-11-24,00:00,,Lincoln Cannons,2,25 20 15 25 5,Coventry & Warwick Riga 2,3,23 25 25 18 15,division_3,women,Riseholme College (Showground Campus),110308,110308
2019-2020,2019-11-24,00:00,,Northampton,1,18 25 12 24 0,MK City,3,25 22 25 26 0,division_3,women,Moulton College,110308,110308
2019-2020,2019-11-24,00:00,,Loughborough Students,0,17 22 16 - -,Nottingham Rockets,3,25 25 25 - -,division_3,women,Loughborough University Netball Centre,110308,110308
2019-2020,2019-11-24,00:00,,Tamworth Spartans,3,36 13 26 25 15,Coventry & Warwick Riga 2,2,38 25 24 21 8,division_3,women,Riseholme College (Showground Campus),110308,110308
2019-2020,2019-11-24,00:00,,UK Armed Forces,3,25 25 25 - -,Nottingham Rockets,0,20 19 22 - -,division_3,women,Loughborough University Netball Centre,110308,110308
2019-2020,2019-11-24,00:00,,Lincoln Cannons,2,25 25 19 14 11,Tamworth Spartans,3,14 21 25 25 15,division_3,women,Riseholme College (Showground Campus),110308,110308
2019-2020,2019-11-24,00:00,,Loughborough Students,0,20 10 16 - -,UK Armed Forces,3,25 25 25 - -,division_3,women,Loughborough University Netball Centre,110308,110308
2019-2020,2019-11-17,00:00,,MK City,3,25 23 25 25 0,UK Armed Forces,1,21 25 16 18 0,division_3,women,Cranfield Fitness Centre,110308,110308
2019-2020,2019-11-17,00:00,,Lincoln Cannons,3,25 28 25 - -,UK Armed Forces,0,22 26 20 - -,division_3,women,Cranfield Fitness Centre,110308,110308
2019-2020,2019-11-17,00:00,,MK City,1,20 25 18 23 0,Lincoln Cannons,3,25 20 25 25 0,division_3,women,Cranfield Fitness Centre,110308,110308
2019-2020,2019-11-03,00:00,,Nottingham Rockets,3,25 25 25 - -,UK Armed Forces,0,11 19 17 - -,division_3,women,Harvey Hadden Sports Complex,110308,110308
2019-2020,2019-11-03,00:00,,Loughborough Students,3,13 24 25 25 15,UK Armed Forces,2,25 26 19 18 6,division_3,women,Harvey Hadden Sports Complex,110308,110308
2019-2020,2019-11-03,00:00,,Nottingham Rockets,3,25 25 25 - -,Loughborough Students,0,19 16 22 - -,division_3,women,Harvey Hadden Sports Complex,110308,110308
2019-2020,2019-10-26,00:00,,UK Armed Forces,3,22 25 18 25 15,Northampton,2,25 23 25 9 8,division_3,women,RAF Cranwell,110308,110308
2019-2020,2019-10-20,00:00,,Nottingham Rockets,1,24 15 25 15 0,Tamworth Spartans,3,26 25 12 25 0,division_3,women,Vision West Nottinghamshire College,110308,110308
2019-2020,2019-10-20,00:00,,Lincoln Cannons,3,25 25 27 - -,Tamworth Spartans,0,17 16 25 - -,division_3,women,Vision West Nottinghamshire College,110308,110308
2019-2020,2019-10-20,00:00,,Nottingham Rockets,2,19 25 16 25 14,Lincoln Cannons,3,25 20 25 21 16,division_3,women,Vision West Nottinghamshire College,110308,110308
2019-2020,2020-04-19,00:00,,Manchester Marvels Mayhem,2,23 25 23 25 15,Ashfield Vipers,2,25 23 25 23 15,division_3,women,TBC,110308,110308
2019-2020,2020-04-19,00:00,,Sheffield,2,23 25 23 25 15,Urmston Grammar Volleyball,2,25 23 25 23 15,division_3,women,Sheffield - U18 Boys,110308,110308
2019-2020,2020-04-19,00:00,,Hull Thunder,2,23 25 23 25 15,The Miners Doncaster,2,25 23 25 23 15,division_3,women,Hull Holy Trinity House Academy,110308,110308
2019-2020,2020-03-22,00:00,,Hull Thunder,2,23 25 23 25 15,Urmston Grammar Volleyball,2,25 23 25 23 15,division_3,women,University of York Sports Centre,110308,110308
2019-2020,2020-03-22,00:00,,Manchester Marvels Mayhem,2,23 25 23 25 15,Sheffield,2,25 23 25 23 15,division_3,women,Dean Trust Ardwick,110308,110308
2019-2020,2020-03-22,00:00,,Ashfield Vipers,2,23 25 23 25 15,The Miners Doncaster,2,25 23 25 23 15,division_3,women,Vision West Nottinghamshire College,110308,110308
2019-2020,2020-02-29,00:00,,Sheffield,3,25 25 25 - -,The Miners Doncaster,0,19 20 17 - -,division_3,women,The Ruth Gorse Academy,110308,110308
2019-2020,2020-02-22,00:00,,The Miners Doncaster,1,30 22 17 15 0,Ashfield Vipers,3,28 25 25 25 0,division_3,women,XP School,110308,110308
2019-2020,2020-02-09,00:00,,Sheffield,3,25 25 25 - -,Hull Thunder,0,15 13 19 - -,division_3,women,Sheffield - U18 Boys,110308,110308
2019-2020,2020-02-09,00:00,,Ashfield Vipers,2,25 25 21 19 12,Hull Thunder,3,23 23 25 25 15,division_3,women,Sheffield - U18 Boys,110308,110308
2019-2020,2020-02-09,00:00,,Sheffield,3,25 25 25 - -,Ashfield Vipers,0,9 23 15 - -,division_3,women,Sheffield - U18 Boys,110308,110308
2019-2020,2020-02-08,00:00,,Urmston Grammar Volleyball,3,25 25 25 - -,Manchester Marvels Mayhem,0,14 19 21 - -,division_3,women,Urmston Grammar School,110308,110308
2019-2020,2020-02-08,00:00,,The Miners Doncaster,1,22 22 25 20 0,Manchester Marvels Mayhem,3,25 25 23 25 0,division_3,women,Urmston Grammar School,110308,110308
2019-2020,2020-02-08,00:00,,Urmston Grammar Volleyball,3,25 25 25 - -,The Miners Doncaster,0,13 10 8 - -,division_3,women,Urmston Grammar School,110308,110308
2019-2020,2020-02-02,00:00,,The Miners Doncaster,0,22 26 22 - -,Manchester Marvels Mayhem,3,25 28 25 - -,division_3,women,XP School,110308,110308
2019-2020,2020-01-19,00:00,,Sheffield,1,14 25 8 18 0,Urmston Grammar Volleyball,3,25 23 25 25 0,division_3,women,Sheffield - U18 Boys,110308,110308
2019-2020,2020-01-19,00:00,,Ashfield Vipers,0,25 17 20 - -,Urmston Grammar Volleyball,3,27 25 25 - -,division_3,women,Sheffield - U18 Boys,110308,110308
2019-2020,2020-01-19,00:00,,Sheffield,3,25 25 25 - -,Ashfield Vipers,0,15 21 5 - -,division_3,women,Sheffield - U18 Boys,110308,110308
2019-2020,2020-01-12,00:00,,Ashfield Vipers,0,21 11 22 - -,Hull Thunder,3,25 25 25 - -,division_3,women,University of York Sports Centre,110308,110308
2019-2020,2019-12-15,00:00,,Manchester Marvels Mayhem,3,25 25 19 26 0,Hull Thunder,1,18 16 25 24 0,division_3,women,Holly Lodge Girl's College,110308,110308
2019-2020,2019-12-15,00:00,,Ashfield Vipers,0,17 9 15 - -,Urmston Grammar Volleyball,3,25 25 25 - -,division_3,women,Vision West Nottinghamshire College,110308,110308
2019-2020,2019-12-14,00:00,,The Miners Doncaster,0,14 11 7 - -,Sheffield,3,25 25 25 - -,division_3,women,XP School,110308,110308
2019-2020,2019-11-24,00:00,,Manchester Marvels Mayhem,1,25 15 23 20 0,Sheffield,3,17 25 25 25 0,division_3,women,Dean Trust Ardwick,110308,110308
2019-2020,2019-11-24,00:00,,Hull Thunder,0,19 16 15 - -,Sheffield,3,25 25 25 - -,division_3,women,Dean Trust Ardwick,110308,110308
2019-2020,2019-11-24,00:00,,Manchester Marvels Mayhem,3,25 25 22 25 0,Hull Thunder,1,9 22 25 18 0,division_3,women,Dean Trust Ardwick,110308,110308
2019-2020,2019-11-02,00:00,,Urmston Grammar Volleyball,3,25 25 25 - -,Manchester Marvels Mayhem,0,23 19 8 - -,division_3,women,Urmston Grammar School,110308,110308
