Date,Time,ID,Home,HSets,HPoints,Away,ASets,APoints,Division,Category,Venue,R1,R2,
2025-03-16,15:30,M2C 51,Northampton,0,- - - - -,Coventry and Warwick Riga,0,- - - - -,Division 2 Central Men,men,Moulton College,Alex Iftime,Elia Gironacci
2025-03-23,15:30,M2C 3,Northampton,0,- - - - -,Norwich Spikers,0,- - - - -,Division 2 Central Men,men,Moulton College,Elia Gironacci,James Cole
2025-03-29,12:10,M2C 29,Norwich Spikers,0,- - - - -,Newmarket,0,- - - - -,Division 2 Central Men,men,UEA Norwich Sportspark,,
2025-03-29,15:30,M2C 4,Coventry and Warwick Riga,0,- - - - -,MK City,0,- - - - -,Division 2 Central Men,men,Alan Higgs Centre,,
2025-03-30,15:30,M2C 56,Northampton,0,- - - - -,Loughborough Students,0,- - - - -,Division 2 Central Men,men,Moulton College,,
2025-04-05,14:40,M2C 53,Norwich Spikers,0,- - - - -,Cambridge,0,- - - - -,Division 2 Central Men,men,UEA Norwich Sportspark,Richard Garnett,
2025-02-22,11:30,W2N 38,Newcastle Staffs,0,- - - - -,Loughborough Students,0,- - - - -,Division 2 North Women,men,Sir Stanley Matthews Sports Centre,Bryan Machin,Abdul Salam Safadi
2025-02-22,11:30,W2N 40,The Miners Doncaster,0,- - - - -,Manchester Marvels Mayhem,0,- - - - -,Division 2 North Women,men,Campsmount Academy,Hamza Shokat,
2025-02-23,14:00,W2N 42,Loughborough Students,0,- - - - -,Sheffield,0,- - - - -,Division 2 North Women,men,Parkin Sports Centre,Ana Pal,Christian Joseph
2025-03-01,11:30,W2N 44,Urmston Grammar Volleyball,0,- - - - -,Newcastle Staffs,0,- - - - -,Division 2 North Women,men,Urmston Grammar School,Martin Mierzwa,Jamie Hollick
2025-03-01,14:30,W2N 16,Urmston Grammar Volleyball,0,- - - - -,Loughborough Students,0,- - - - -,Division 2 North Women,men,Urmston Grammar School,Jamie Hollick,Martin Mierzwa
2025-03-01,16:15,W2N 20,Sheffield,0,- - - - -,Everton Narwhals,0,- - - - -,Division 2 North Women,men,Litherland High School,Paul Fagan,Abdul Salam Safadi
2025-03-02,12:00,W2N 46,Everton Narwhals,0,- - - - -,Loughborough Students,0,- - - - -,Division 2 North Women,men,Litherland High School,Bryan Youlden,
2025-03-02,15:00,W2N 47,Sheffield,0,- - - - -,Manchester Marvels Mayhem,0,- - - - -,Division 2 North Women,men,All Saints Sports Centre,Clark Antcliff,Erfan Jamali
2025-03-08,11:30,W2N 41,Newcastle Staffs,0,- - - - -,Everton Narwhals,0,- - - - -,Division 2 North Women,men,Sir Stanley Matthews Sports Centre,Bryan Machin,Rita Grimes
2025-03-08,13:40,W2N 23,Sheffield,0,- - - - -,Urmston Grammar Volleyball,0,- - - - -,Division 2 North Women,men,All Saints Sports Centre,Aileen Barry,Clark Antcliff
2025-03-09,11:30,W2N 49,Everton Narwhals,0,- - - - -,Sheffield,0,- - - - -,Division 2 North Women,men,Litherland High School,Lenny Barry,Abdul Salam Safadi
2025-03-09,13:00,W2N 50,Tamworth Spartans,0,- - - - -,Manchester Marvels Mayhem,0,- - - - -,Division 2 North Women,men,Wilnecote Leisure Centre,Pete Whyard,James Cole
2025-03-15,14:30,W2N 10,Sheffield,0,- - - - -,Loughborough Students,0,- - - - -,Division 2 North Women,men,Parkin Sports Centre,Chris Tsui,Ana Pal
2025-03-16,11:30,W2N 51,The Miners Doncaster,0,- - - - -,Loughborough Students,0,- - - - -,Division 2 North Women,men,Campsmount Academy,Stivan Kolev,David Lamb
2025-03-16,14:40,W2N 53,Manchester Marvels Mayhem,0,- - - - -,Newcastle Staffs,0,- - - - -,Division 2 North Women,men,Dean Trust Ardwick,Abdul Salam Safadi,Martin Mierzwa
2025-03-16,15:30,W2N 52,Sheffield,0,- - - - -,Tamworth Spartans,0,- - - - -,Division 2 North Women,men,Wilnecote Leisure Centre,Bryan Machin,Rita Grimes
2025-03-23,14:40,W2N 34,Manchester Marvels Mayhem,0,- - - - -,Everton Narwhals,0,- - - - -,Division 2 North Women,men,Dean Trust Ardwick,Abdul Salam Safadi,
2025-03-29,16:30,W2N 54,Newcastle Staffs,0,- - - - -,Urmston Grammar Volleyball,0,- - - - -,Division 2 North Women,men,Sir Stanley Matthews Sports Centre,,
2025-03-30,14:00,W2N 56,Loughborough Students,0,- - - - -,Manchester Marvels Mayhem,0,- - - - -,Division 2 North Women,men,Parkin Sports Centre,,
2025-02-15,13:00,W2W 35,Oxford Eagles,0,- - - - -,Team South Wales,0,- - - - -,Division 2 West Women,men,Headington School,Timothy Hebborn,Tomasz Gierlach
2025-02-22,14:45,W2W 28,Black Country,0,- - - - -,Team South Wales,0,- - - - -,Division 2 West Women,men,Redhill School Sports Hall,James Cole,Elia Gironacci
2025-02-23,13:15,W2W 29,Cheltenham & Gloucester,0,- - - - -,Bristol,0,- - - - -,Division 2 West Women,men,Bournside School,Su Brennand,Janet Leach
2025-02-23,14:30,W2W 37,Bedminster,0,- - - - -,Black Country,0,- - - - -,Division 2 West Women,men,Oasis Academy Brislington,Ignacio Diez,Jayne Jones
2025-03-01,13:00,W2W 31,Cardiff Falcons,0,- - - - -,Oxford Eagles,0,- - - - -,Division 2 West Women,men,Fitzalan Highschool,Jayne Jones,Ignacio Diez
2025-03-02,11:30,W2W 33,Bristol,0,- - - - -,Cardiff Falcons,0,- - - - -,Division 2 West Women,men,Avanti Gardens School,Neil Bentley,Su Brennand
2025-03-08,13:45,W2W 34,Team South Wales,0,- - - - -,Cheltenham & Gloucester,0,- - - - -,Division 2 West Women,men,Eastern Community Campus,Ignacio Diez,Francesca Bentley
2025-03-09,13:30,W2W 36,Cardiff Falcons,0,- - - - -,Cheltenham & Gloucester,0,- - - - -,Division 2 West Women,men,Fitzalan Highschool,Cheryl Whittles,Jayne Jones
2025-03-15,13:45,W2W 38,Team South Wales,0,- - - - -,Cardiff Falcons,0,- - - - -,Division 2 West Women,men,Eastern Community Campus,Su Brennand,Francesca Bentley
2025-03-16,11:00,W2W 39,Oxford Eagles,0,- - - - -,Bedminster,0,- - - - -,Division 2 West Women,men,Oxford High School,Stephen Smith,Patrick Koroma
2025-03-29,13:00,W2W 11,Black Country,0,- - - - -,Bristol,0,- - - - -,Division 2 West Women,men,Redhill School Sports Hall,John Boughton,Andy Edwards
2025-03-30,12:00,W2W 40,Bedminster,0,- - - - -,Team South Wales,0,- - - - -,Division 2 West Women,men,Oasis Academy Brislington,,
2025-03-30,12:30,W2W 41,Bristol,0,- - - - -,Oxford Eagles,0,- - - - -,Division 2 West Women,men,Avanti Gardens School,,
2025-03-30,13:00,W2W 23,Cheltenham & Gloucester,0,- - - - -,Black Country,0,- - - - -,Division 2 West Women,men,Bournside School,,
2025-02-23,11:30,W2E 42,Herts,0,- - - - -,Cambridge,0,- - - - -,Division 2 East Women,men,Queens School,,Cezara-Ioana Anghel
2025-02-23,12:30,W2E 40,Richmond 2,0,- - - - -,Northampton,0,- - - - -,Division 2 East Women,men,Kingston College Arena,Ruben Duarte,Giorgio Scatigna-Gianfagna
2025-02-23,13:30,W2E 46,Onyx London,0,- - - - -,Dartford Chargers,0,- - - - -,Division 2 East Women,men,Kensington Aldridge Academy,Man Chung Ng,Nicolas Vecchione
2025-03-01,11:30,W2E 15,MK City,0,- - - - -,Cambridge,0,- - - - -,Division 2 East Women,men,Glebe Farm School,Peter Parsons,Patrick Koroma
2025-03-01,13:30,W2E 45,Northampton,0,- - - - -,Herts,0,- - - - -,Division 2 East Women,men,Moulton College,Sam Yip,Aliaksandr Siarheyeu
2025-03-02,12:30,W2E 43,Richmond 2,0,- - - - -,Norwich Spikers,0,- - - - -,Division 2 East Women,men,Kingston College Arena,Giorgio Scatigna-Gianfagna,Dr Zuzana Resetarova
2025-03-08,13:30,W2E 44,MK City,0,- - - - -,Northampton,0,- - - - -,Division 2 East Women,men,Glebe Farm School,Sam Yip,
2025-03-09,12:15,W2E 50,Dartford Chargers,0,- - - - -,Norwich Spikers,0,- - - - -,Division 2 East Women,men,Dartford Technology College,Ian Ruddock,Tomasz Gierlach
2025-03-15,11:30,W2E 6,MK City,0,- - - - -,Dartford Chargers,0,- - - - -,Division 2 East Women,men,Glebe Farm School,Peter Parsons,Patrick Koroma
2025-03-16,11:30,W2E 51,Herts,0,- - - - -,MK City,0,- - - - -,Division 2 East Women,men,Queens School,Ryszard Dabrowski,
2025-03-16,12:00,W2E 39,Richmond 2,0,- - - - -,Dartford Chargers,0,- - - - -,Division 2 East Women,men,Kingston College Arena,Huaxi Liu,
2025-03-16,12:30,W2E 53,Northampton,0,- - - - -,Onyx London,0,- - - - -,Division 2 East Women,men,Moulton College,Elia Gironacci,Alex Iftime
2025-03-23,13:30,W2E 55,Onyx London,0,- - - - -,Herts,0,- - - - -,Division 2 East Women,men,Kensington Aldridge Academy,Francesca Hossain,
2025-03-29,11:30,W2E 47,MK City,0,- - - - -,Richmond 2,0,- - - - -,Division 2 East Women,men,Glebe Farm School,,
2025-03-29,13:00,W2E 48,Cambridge,0,- - - - -,Onyx London,0,- - - - -,Division 2 East Women,men,North Cambridge Academy,,
2025-03-30,12:30,W2E 56,Northampton,0,- - - - -,Norwich Spikers,0,- - - - -,Division 2 East Women,men,Moulton College,,
2025-04-05,12:10,W2E 52,Norwich Spikers,0,- - - - -,Cambridge,0,- - - - -,Division 2 East Women,men,UEA Norwich Sportspark,Richard Garnett,
2025-02-22,11:30,M3NC 19a,Leicester,0,- - - - -,DARKSTAR Derbyshire 2,0,- - - - -,Division 3 North Central Men,men,Limehurst Academy,Chris Tsui,Amy Dimmock
2025-02-22,13:00,M3NC 19b,DARKSTAR Derbyshire 2,0,- - - - -,Wombourne,0,- - - - -,Division 3 North Central Men,men,Limehurst Academy,Amy Dimmock,Chris Tsui
2025-02-22,14:00,M3NC 19c,Leicester,0,- - - - -,Wombourne,0,- - - - -,Division 3 North Central Men,men,Limehurst Academy,Chris Tsui,Amy Dimmock
2025-02-23,10:30,M3NC 20a,Wombourne 2,0,- - - - -,Black Country 2,0,- - - - -,Division 3 North Central Men,men,Dudley Evolve,Rose Sterling,Florence Owen
2025-02-23,11:00,M3NC 21a,Nottingham Rockets,0,- - - - -,Tamworth Spartans 2,0,- - - - -,Division 3 North Central Men,men,Harvey Hadden Sports Complex,,Vitalijs Kondrasovs
2025-02-23,12:00,M3NC 20b,Black Country 2,0,- - - - -,Chester,0,- - - - -,Division 3 North Central Men,men,Dudley Evolve,Florence Owen,Rose Sterling
2025-02-23,12:30,M3NC 21b,Tamworth Spartans 2,0,- - - - -,GNG Bedford,0,- - - - -,Division 3 North Central Men,men,Harvey Hadden Sports Complex,Vitalijs Kondrasovs,
2025-02-23,13:00,M3NC 20c,Wombourne 2,0,- - - - -,Chester,0,- - - - -,Division 3 North Central Men,men,Dudley Evolve,Rose Sterling,Florence Owen
2025-02-23,13:30,M3NC 21c,Nottingham Rockets,0,- - - - -,GNG Bedford,0,- - - - -,Division 3 North Central Men,men,Harvey Hadden Sports Complex,,Vitalijs Kondrasovs
2025-03-02,13:00,M3NC 22a,Tamworth Spartans 2,0,- - - - -,DARKSTAR Derbyshire 2,0,- - - - -,Division 3 North Central Men,men,Wilnecote Leisure Centre,Bryan Machin,Roberto Rigante
2025-03-02,14:30,M3NC 22b,DARKSTAR Derbyshire 2,0,- - - - -,Black Country 2,0,- - - - -,Division 3 North Central Men,men,Wilnecote Leisure Centre,Roberto Rigante,Bryan Machin
2025-03-02,16:30,M3NC 22c,Tamworth Spartans 2,0,- - - - -,Black Country 2,0,- - - - -,Division 3 North Central Men,men,Wilnecote Leisure Centre,Bryan Machin,Roberto Rigante
2025-03-29,12:00,M3NC 23a,Chester,0,- - - - -,Leicester,0,- - - - -,Division 3 North Central Men,men,Ellesmere Port Church of England Academy,,
2025-03-29,13:30,M3NC 23b,Leicester,0,- - - - -,GNG Bedford,0,- - - - -,Division 3 North Central Men,men,Ellesmere Port Church of England Academy,,
2025-03-29,14:30,M3NC 23c,Chester,0,- - - - -,GNG Bedford,0,- - - - -,Division 3 North Central Men,men,Ellesmere Port Church of England Academy,,
2025-03-30,11:00,M3NC 24a,Nottingham Rockets,0,- - - - -,Wombourne,0,- - - - -,Division 3 North Central Men,men,Harvey Hadden Sports Complex,,
2025-03-30,12:30,M3NC 24b,Wombourne,0,- - - - -,Wombourne 2,0,- - - - -,Division 3 North Central Men,men,Harvey Hadden Sports Complex,,
2025-03-30,13:30,M3NC 24c,Nottingham Rockets,0,- - - - -,Wombourne 2,0,- - - - -,Division 3 North Central Men,men,Harvey Hadden Sports Complex,,
2025-02-22,11:00,M3SE 19a,Tendring,0,- - - - -,Dartford Crossers,0,- - - - -,Division 3 South East Men,men,Tendring Technology College,Klaudia French,Rob Sharman
2025-02-22,12:00,M3SE 18a,Urbond VC Portsmouth,0,- - - - -,Worthing,0,- - - - -,Division 3 South East Men,men,Priory Community Sports Centre,Alin-vasile Dinica,Eleni Blana
2025-02-22,12:30,M3SE 19b,Dartford Crossers,0,- - - - -,London Wildcats,0,- - - - -,Division 3 South East Men,men,Tendring Technology College,Rob Sharman,Klaudia French
2025-02-22,13:30,M3SE 19c,Tendring,0,- - - - -,London Wildcats,0,- - - - -,Division 3 South East Men,men,Tendring Technology College,Klaudia French,Rob Sharman
2025-02-22,13:30,M3SE 18b,Worthing,0,- - - - -,Onyx London,0,- - - - -,Division 3 South East Men,men,Priory Community Sports Centre,Eleni Blana,Alin-vasile Dinica
2025-02-22,14:30,M3SE 18c,Urbond VC Portsmouth,0,- - - - -,Onyx London,0,- - - - -,Division 3 South East Men,men,Priory Community Sports Centre,Carla-eliza Dinica,Eleni Blana
2025-02-23,11:30,M3SE 20a,Guildford International,0,- - - - -,Essex Estonians,0,- - - - -,Division 3 South East Men,men,The Ashcombe Volleyball Centre,Alin-vasile Dinica,Hiroko Turner
2025-02-23,12:30,M3SE 20b,Essex Estonians,0,- - - - -,Kent Invicta,0,- - - - -,Division 3 South East Men,men,The Ashcombe Volleyball Centre,Hiroko Turner,Alin-vasile Dinica
2025-02-23,16:00,M3SE 20c,Guildford International,0,- - - - -,Kent Invicta,0,- - - - -,Division 3 South East Men,men,The Ashcombe Volleyball Centre,Alin-vasile Dinica,Hiroko Turner
2025-03-08,10:30,M3SE 23a,Dartford Crossers,0,- - - - -,Essex Estonians,0,- - - - -,Division 3 South East Men,men,Dartford Technology College,Dee Wauchope,Ian Ruddock
2025-03-08,11:00,M3SE 11a,London Wildcats,0,- - - - -,Guildford International,0,- - - - -,Division 3 South East Men,men,Leigh Academy Blackheath,,Mark Trelfa
2025-03-08,12:00,M3SE 23b,Essex Estonians,0,- - - - -,Urbond VC Portsmouth,0,- - - - -,Division 3 South East Men,men,Dartford Technology College,Ian Ruddock,
2025-03-08,13:00,M3SE 23c,Dartford Crossers,0,- - - - -,Urbond VC Portsmouth,0,- - - - -,Division 3 South East Men,men,Dartford Technology College,,Ian Ruddock
2025-03-08,13:00,M3SE 11b,Guildford International,0,- - - - -,Kent Invicta,0,- - - - -,Division 3 South East Men,men,Leigh Academy Blackheath,Mark Trelfa,
2025-03-08,15:00,M3SE 11c,London Wildcats,0,- - - - -,Kent Invicta,0,- - - - -,Division 3 South East Men,men,Leigh Academy Blackheath,,Mark Trelfa
2025-03-29,12:00,M3SE 21a,London Wildcats,0,- - - - -,Worthing,0,- - - - -,Division 3 South East Men,men,Leigh Academy Blackheath,,
2025-03-29,13:30,M3SE 21b,Worthing,0,- - - - -,Kent Invicta,0,- - - - -,Division 3 South East Men,men,Leigh Academy Blackheath,,
2025-03-29,14:30,M3SE 21c,London Wildcats,0,- - - - -,Kent Invicta,0,- - - - -,Division 3 South East Men,men,Leigh Academy Blackheath,,
2025-03-30,11:00,M3SE 22a,Onyx London,0,- - - - -,Guildford International,0,- - - - -,Division 3 South East Men,men,Kensington Aldridge Academy,,
2025-03-30,13:00,M3SE 22b,Guildford International,0,- - - - -,Tendring,0,- - - - -,Division 3 South East Men,men,Kensington Aldridge Academy,,
2025-03-30,14:00,M3SE 22c,Onyx London,0,- - - - -,Tendring,0,- - - - -,Division 3 South East Men,men,Kensington Aldridge Academy,,
2025-02-22,10:30,M3SW 21a,Weymouth,0,- - - - -,City of Bristol,0,- - - - -,Division 3 South West Men,men,Redlands Community Sports Hub,Richard Parkes,Justin Hunt
2025-02-22,11:30,M3SW 20a,Southampton 2,0,- - - - -,Reading Aces,0,- - - - -,Division 3 South West Men,men,Itchen College Sports Centre,Ludwik Kowalewski,Tomasz Gierlach
2025-02-22,12:00,M3SW 21b,City of Bristol,0,- - - - -,Nuneaton Inferno,0,- - - - -,Division 3 South West Men,men,Redlands Community Sports Hub,Justin Hunt,Richard Parkes
2025-02-22,13:00,M3SW 20b,Reading Aces,0,- - - - -,Bedminster,0,- - - - -,Division 3 South West Men,men,Itchen College Sports Centre,Tomasz Gierlach,Ludwik Kowalewski
2025-02-22,14:30,M3SW 20c,Southampton 2,0,- - - - -,Bedminster,0,- - - - -,Division 3 South West Men,men,Itchen College Sports Centre,Ludwik Kowalewski,Tomasz Gierlach
2025-02-22,14:30,M3SW 21c,Weymouth,0,- - - - -,Nuneaton Inferno,0,- - - - -,Division 3 South West Men,men,Redlands Community Sports Hub,Richard Parkes,Justin Hunt
2025-02-23,10:30,M3SW 19c,Oxford Bulls,0,- - - - -,Bristol 2,0,- - - - -,Division 3 South West Men,men,Oxford High School,Richard Burbedge,Timothy Hebborn
2025-02-23,12:00,M3SW 19b,Coventry and Warwick Riga 2,0,- - - - -,Bristol 2,0,- - - - -,Division 3 South West Men,men,Oxford High School,Richard Burbedge,Timothy Hebborn
2025-02-23,13:00,M3SW 19a,Oxford Bulls,0,- - - - -,Coventry and Warwick Riga 2,0,- - - - -,Division 3 South West Men,men,Oxford High School,Timothy Hebborn,Richard Burbedge
2025-03-02,10:30,M3SW 13a,Oxford Bulls,0,- - - - -,Nuneaton Inferno,0,- - - - -,Division 3 South West Men,men,Ferry Leisure Centre,Ian Cheesbrough,Timothy Hebborn
2025-03-02,12:00,M3SW 13b,Nuneaton Inferno,0,- - - - -,Southampton 2,0,- - - - -,Division 3 South West Men,men,Ferry Leisure Centre,Timothy Hebborn,Ian Cheesbrough
2025-03-02,12:30,M3SW 13c,Oxford Bulls,0,- - - - -,Southampton 2,0,- - - - -,Division 3 South West Men,men,Ferry Leisure Centre,Ian Cheesbrough,Timothy Hebborn
2025-03-09,11:30,M3SW 15a,Coventry and Warwick Riga 2,0,- - - - -,Reading Aces,0,- - - - -,Division 3 South West Men,men,Centre AT7,Maddie Vararu,
2025-03-09,13:00,M3SW 15b,Reading Aces,0,- - - - -,City of Bristol,0,- - - - -,Division 3 South West Men,men,Centre AT7,,Maddie Vararu
2025-03-09,13:30,M3SW 15c,Coventry and Warwick Riga 2,0,- - - - -,City of Bristol,0,- - - - -,Division 3 South West Men,men,Centre AT7,Maddie Vararu,
2025-03-16,11:30,M3SW 4a,Southampton 2,0,- - - - -,Reading Aces,0,- - - - -,Division 3 South West Men,men,Woodlands Community School,Alin-vasile Dinica,Sam Yip
2025-03-16,13:00,M3SW 4b,Reading Aces,0,- - - - -,City of Bristol,0,- - - - -,Division 3 South West Men,men,Woodlands Community School,Sam Yip,Alin-vasile Dinica
2025-03-16,14:30,M3SW 4c,Southampton 2,0,- - - - -,City of Bristol,0,- - - - -,Division 3 South West Men,men,Woodlands Community School,Alin-vasile Dinica,Sam Yip
2025-03-29,10:30,M3SW 24a,Weymouth,0,- - - - -,Southampton 2,0,- - - - -,Division 3 South West Men,men,Redlands Community Sports Hub,,
2025-03-29,12:00,M3SW 23a,Nuneaton Inferno,0,- - - - -,Reading Aces,0,- - - - -,Division 3 South West Men,men,George Eliot School,,
2025-03-29,12:00,M3SW 24b,Southampton 2,0,- - - - -,Coventry and Warwick Riga 2,0,- - - - -,Division 3 South West Men,men,Redlands Community Sports Hub,,
2025-03-29,13:30,M3SW 23b,Reading Aces,0,- - - - -,Bristol 2,0,- - - - -,Division 3 South West Men,men,George Eliot School,,
2025-03-29,14:30,M3SW 23c,Nuneaton Inferno,0,- - - - -,Bristol 2,0,- - - - -,Division 3 South West Men,men,George Eliot School,,
2025-03-29,14:30,M3SW 24c,Weymouth,0,- - - - -,Coventry and Warwick Riga 2,0,- - - - -,Division 3 South West Men,men,Redlands Community Sports Hub,,
2025-03-30,11:30,M3SW 22a,City of Bristol,0,- - - - -,Bedminster,0,- - - - -,Division 3 South West Men,men,Oasis Academy Brislington,,
2025-03-30,13:30,M3SW 22b,Bedminster,0,- - - - -,Oxford Bulls,0,- - - - -,Division 3 South West Men,men,Oasis Academy Brislington,,
2025-03-30,13:30,M3SW 22c,City of Bristol,0,- - - - -,Oxford Bulls,0,- - - - -,Division 3 South West Men,men,Oasis Academy Brislington,,
2025-02-22,12:30,M3NW 21a,Sheffield 2,0,- - - - -,Urmston Grammar,0,- - - - -,Division 3 North West Men,men,All Saints Sports Centre,Aileen Barry,Erfan Jamali
2025-02-22,12:30,M3NW 20a,Sheffield Springers,0,- - - - -,Manchester Moss Side,0,- - - - -,Division 3 North West Men,men,All Saints Sports Centre,Stivan Kolev,Clark Antcliff
2025-02-22,13:00,M3NW 19a,Liverpool,0,- - - - -,Manchester Marvels Marauders,0,- - - - -,Division 3 North West Men,men,Holly Lodge Girl's College,Lenny Barry,Zining Tan
2025-02-22,14:00,M3NW 21b,Urmston Grammar,0,- - - - -,Everton Dugongs,0,- - - - -,Division 3 North West Men,men,All Saints Sports Centre,Erfan Jamali,Aileen Barry
2025-02-22,14:30,M3NW 19b,Manchester Marvels Marauders,0,- - - - -,York Vikings,0,- - - - -,Division 3 North West Men,men,Holly Lodge Girl's College,Zining Tan,Lenny Barry
2025-02-22,14:30,M3NW 20b,Manchester Moss Side,0,- - - - -,Intervolley Manchester,0,- - - - -,Division 3 North West Men,men,All Saints Sports Centre,Clark Antcliff,Stivan Kolev
2025-02-22,15:00,M3NW 21c,Sheffield 2,0,- - - - -,Everton Dugongs,0,- - - - -,Division 3 North West Men,men,All Saints Sports Centre,,Erfan Jamali
2025-02-22,15:30,M3NW 19c,Liverpool,0,- - - - -,York Vikings,0,- - - - -,Division 3 North West Men,men,Holly Lodge Girl's College,Lenny Barry,Zining Tan
2025-02-22,16:30,M3NW 20c,Sheffield Springers,0,- - - - -,Intervolley Manchester,0,- - - - -,Division 3 North West Men,men,All Saints Sports Centre,Stivan Kolev,Clark Antcliff
2025-03-02,10:30,M3NW 9a,Manchester Marvels Marauders,0,- - - - -,Urmston Grammar,0,- - - - -,Division 3 North West Men,men,Dean Trust Ardwick,,Abdul Salam Safadi
2025-03-02,12:00,M3NW 9b,Urmston Grammar,0,- - - - -,Everton Dugongs,0,- - - - -,Division 3 North West Men,men,Dean Trust Ardwick,Abdul Salam Safadi,
2025-03-02,13:30,M3NW 9c,Manchester Marvels Marauders,0,- - - - -,Everton Dugongs,0,- - - - -,Division 3 North West Men,men,Dean Trust Ardwick,,Abdul Salam Safadi
2025-03-09,14:40,M3NW 15a,Manchester Marvels Marauders,0,- - - - -,Manchester Moss Side,0,- - - - -,Division 3 North West Men,men,Dean Trust Ardwick,Bryan Youlden,Paul Fagan
2025-03-16,12:00,M3NW 6a,Sheffield 2,0,- - - - -,York Vikings,0,- - - - -,Division 3 North West Men,men,All Saints Sports Centre,Michal Garncarz,Martyn Quick
2025-03-16,13:30,M3NW 6b,York Vikings,0,- - - - -,Manchester Marvels Marauders,0,- - - - -,Division 3 North West Men,men,All Saints Sports Centre,Martyn Quick,Michal Garncarz
2025-03-16,14:30,M3NW 6c,Sheffield 2,0,- - - - -,Manchester Marvels Marauders,0,- - - - -,Division 3 North West Men,men,All Saints Sports Centre,Michal Garncarz,
2025-03-23,10:00,M3NW 3a,Intervolley Manchester,0,- - - - -,Everton Dugongs,0,- - - - -,Division 3 North West Men,men,Y Club,Boriss Bovkuns,Alexia Borcoman
2025-03-23,11:30,M3NW 3b,Everton Dugongs,0,- - - - -,Sheffield 2,0,- - - - -,Division 3 North West Men,men,Y Club,Alexia Borcoman,Boriss Bovkuns
2025-03-23,12:00,M3NW 22a,Manchester Moss Side,0,- - - - -,Urmston Grammar,0,- - - - -,Division 3 North West Men,men,Moss Side Leisure Centre,Bryan Youlden,Aileen Barry
2025-03-23,12:30,M3NW 3c,Intervolley Manchester,0,- - - - -,Sheffield 2,0,- - - - -,Division 3 North West Men,men,Y Club,Boriss Bovkuns,Alexia Borcoman
2025-03-23,13:30,M3NW 22b,Urmston Grammar,0,- - - - -,Liverpool,0,- - - - -,Division 3 North West Men,men,Moss Side Leisure Centre,Aileen Barry,Bryan Youlden
2025-03-23,14:30,M3NW 22c,Manchester Moss Side,0,- - - - -,Liverpool,0,- - - - -,Division 3 North West Men,men,Moss Side Leisure Centre,Bryan Youlden,Aileen Barry
2025-03-28,19:30,M3NW 10a,Liverpool,0,- - - - -,Everton Dugongs,0,- - - - -,Division 3 North West Men,men,Holly Lodge Girl's College,,Lenny Barry
2025-03-30,10:30,M3NW 24a,Manchester Marvels Marauders,0,- - - - -,Sheffield Springers,0,- - - - -,Division 3 North West Men,men,Dean Trust Ardwick,,
2025-03-30,11:00,M3NW 23a,Everton Dugongs,0,- - - - -,Intervolley Manchester,0,- - - - -,Division 3 North West Men,men,Litherland High School,,
2025-03-30,12:00,M3NW 23b,Intervolley Manchester,0,- - - - -,York Vikings,0,- - - - -,Division 3 North West Men,men,Litherland High School,,
2025-03-30,12:00,M3NW 24b,Sheffield Springers,0,- - - - -,Sheffield 2,0,- - - - -,Division 3 North West Men,men,Dean Trust Ardwick,,
2025-03-30,13:30,M3NW 23c,Everton Dugongs,0,- - - - -,York Vikings,0,- - - - -,Division 3 North West Men,men,Litherland High School,,
2025-03-30,13:30,M3NW 24c,Manchester Marvels Marauders,0,- - - - -,Sheffield 2,0,- - - - -,Division 3 North West Men,men,Dean Trust Ardwick,,
2025-02-23,11:30,W3C 20a,Ashfield Vipers,0,- - - - -,Darkstar Derbyshire 2,0,- - - - -,Division 3 Central Women,men,Ashfield School,Ben Hill,Gary Cross
2025-02-23,13:30,W3C 20b,Darkstar Derbyshire 2,0,- - - - -,Coventry & Warwick Riga 2,0,- - - - -,Division 3 Central Women,men,Ashfield School,Gary Cross,Ben Hill
2025-02-23,14:00,W3C 20c,Ashfield Vipers,0,- - - - -,Coventry & Warwick Riga 2,0,- - - - -,Division 3 Central Women,men,Ashfield School,Ben Hill,Gary Cross
2025-03-02,10:45,W3C 21a,Rhinos Volleyball Cambridge,0,- - - - -,Nottingham Rockets,0,- - - - -,Division 3 Central Women,men,North Cambridge Academy,Maya Stancheva,Luca Pellegrinet
2025-03-02,12:00,W3C 21b,Nottingham Rockets,0,- - - - -,Lincoln Cannons,0,- - - - -,Division 3 Central Women,men,North Cambridge Academy,Luca Pellegrinet,Maya Stancheva
2025-03-02,12:30,W3C 21c,Rhinos Volleyball Cambridge,0,- - - - -,Lincoln Cannons,0,- - - - -,Division 3 Central Women,men,North Cambridge Academy,Maya Stancheva,Luca Pellegrinet
2025-03-09,11:30,W3C 10a,Leicester Athena Nova,0,- - - - -,Darkstar Derbyshire 2,0,- - - - -,Division 3 Central Women,men,New College Leicester,Chris Tsui,
2025-03-09,13:30,W3C 10b,Darkstar Derbyshire 2,0,- - - - -,Rhinos Volleyball Cambridge,0,- - - - -,Division 3 Central Women,men,New College Leicester,,Chris Tsui
2025-03-09,13:30,W3C 10c,Leicester Athena Nova,0,- - - - -,Rhinos Volleyball Cambridge,0,- - - - -,Division 3 Central Women,men,New College Leicester,Chris Tsui,
