season,date,time,ID,home,home_sets,home_points,away,away_sets,away_points,division,category,venue,r1,r2
2017-2018,2018-02-11,00:00,,Tamworth Spartans,3,25 25 26 - -,Lincoln Cannons,0,20 17 24 - -,division_3,women,Wilnecote Leisure Centre,110308,110308
2017-2018,2018-02-10,00:00,,Black Country,3,25 25 25 - -,Nottingham Rockets,0,20 12 15 - -,division_3,women,Cleobury Mortimer Sports Centre,110308,110308
2017-2018,2018-02-10,00:00,,Ashfield Vipers,3,21 20 25 25 15,Nottingham Rockets,2,25 25 20 21 10,division_3,women,Cleobury Mortimer Sports Centre,110308,110308
2017-2018,2018-02-10,00:00,,Black Country,3,25 25 25 - -,Ashfield Vipers,0,7 23 21 - -,division_3,women,Cleobury Mortimer Sports Centre,110308,110308
2017-2018,2018-01-21,00:00,,Northampton,3,25 25 9 25 0,Norwich Spikers,1,23 21 25 19 0,division_3,women,Moulton College,110308,110308
2017-2018,2018-01-21,00:00,,Lincoln Cannons,1,25 23 19 21 0,Norwich Spikers,3,19 25 25 25 0,division_3,women,Moulton College,110308,110308
2017-2018,2018-01-21,00:00,,Northampton,0,18 14 20 - -,Lincoln Cannons,3,25 25 25 - -,division_3,women,Moulton College,110308,110308
2017-2018,2018-01-14,00:00,,Lincoln Cannons,3,25 26 25 - -,Nottingham Rockets,0,21 24 13 - -,division_3,women,Riseholme College (Showground Campus),110308,110308
2017-2018,2018-01-14,00:00,,Tamworth Spartans,1,23 25 23 23 0,Black Country,3,25 12 25 25 0,division_3,women,Wilnecote Leisure Centre,110308,110308
2017-2018,2018-01-14,00:00,,Ashfield Vipers,2,17 25 18 32 8,Norwich Spikers,3,25 21 25 30 15,division_3,women,RAF Cranwell,110308,110308
2017-2018,2018-01-14,00:00,,Northampton,1,31 17 24 18 0,Black Country,3,29 25 26 25 0,division_3,women,Wilnecote Leisure Centre,110308,110308
2017-2018,2018-01-14,00:00,,Tamworth Spartans,3,25 25 25 - -,Northampton,0,17 15 16 - -,division_3,women,Wilnecote Leisure Centre,110308,110308
2017-2018,2018-01-06,00:00,,Lincoln Cannons,3,25 22 21 25 15,Black Country,2,20 25 25 21 10,division_3,women,RAF Cranwell,110308,110308
2017-2018,2017-12-17,00:00,,Norwich Spikers,3,25 25 12 25 0,Black Country,1,17 20 25 21 0,division_3,women,Easton & Otley College,110308,110308
2017-2018,2017-12-17,00:00,,Norwich Spikers,3,25 25 25 - -,Ashfield Vipers,0,21 13 11 - -,division_3,women,Easton & Otley College,110308,110308
2017-2018,2017-11-19,00:00,,Nottingham Rockets,1,10 25 15 18 0,Tamworth Spartans,3,25 22 25 25 0,division_3,women,Vision West Nottinghamshire College,110308,110308
2017-2018,2017-11-19,00:00,,Lincoln Cannons,1,11 24 27 13 0,Tamworth Spartans,3,25 26 25 25 0,division_3,women,Vision West Nottinghamshire College,110308,110308
2017-2018,2017-11-19,00:00,,Ashfield Vipers,3,22 25 25 23 16,Black Country,2,25 23 17 25 14,division_3,women,Voyager Academy,110308,110308
2017-2018,2017-11-19,00:00,,Nottingham Rockets,0,13 21 16 - -,Lincoln Cannons,3,25 25 25 - -,division_3,women,Vision West Nottinghamshire College,110308,110308
2017-2018,2017-11-11,00:00,,Black Country,1,25 24 17 24 0,Lincoln Cannons,3,17 26 25 26 0,division_3,women,Redhill School Sports Hall,110308,110308
2017-2018,2017-10-22,00:00,,Nottingham Rockets,0,18 15 23 - -,Tamworth Spartans,3,25 25 25 - -,division_3,women,Nottingham Academy,110308,110308
2017-2018,2017-10-21,00:00,,Lincoln Cannons,3,25 25 25 - -,Ashfield Vipers,0,18 16 18 - -,division_3,women,Riseholme College (Showground Campus),110308,110308
2017-2018,2017-10-15,00:00,,Ashfield Vipers,0,19 19 15 - -,Northampton,3,25 25 25 - -,division_3,women,Vision West Nottinghamshire College,110308,110308
2017-2018,2017-10-15,00:00,,Tamworth Spartans,2,25 25 22 25 12,Northampton,3,21 27 25 21 15,division_3,women,Vision West Nottinghamshire College,110308,110308
2017-2018,2017-10-15,00:00,,Ashfield Vipers,0,17 17 14 - -,Tamworth Spartans,3,25 25 25 - -,division_3,women,Vision West Nottinghamshire College,110308,110308
2017-2018,2017-10-01,00:00,,Ashfield Vipers,3,25 25 25 - -,Tamworth Spartans,0,15 21 20 - -,division_3,women,Nottingham Academy,110308,110308
2017-2018,2017-09-23,00:00,,Black Country,3,16 25 25 25 0,Nottingham Rockets,1,25 21 20 16 0,division_3,women,Redhill School Sports Hall,110308,110308
2017-2018,2018-04-22,00:00,,Sheffield,0,18 18 15 - -,Hull Thunder,3,25 25 25 - -,division_3,women,The Ruth Gorse Academy,110308,110308
2017-2018,2018-04-15,00:00,,Chester Amazons,2,25 18 25 21 13,Hull Thunder,3,18 25 18 25 15,division_3,women,The Academy of St. Nicholas,110308,110308
2017-2018,2018-04-15,00:00,,Sheffield,0,0 0 0 - -,Hull Thunder,3,25 25 25 - -,division_3,women,The Academy of St. Nicholas,110308,110308
2017-2018,2018-04-15,00:00,,Chester Amazons,3,25 25 25 - -,Sheffield,0,0 0 0 - -,division_3,women,The Academy of St. Nicholas,110308,110308
2017-2018,2018-04-08,00:00,,Sheffield,0,12 12 16 - -,York Falcons,3,25 25 25 - -,division_3,women,Sheffield - U18 Boys,110308,110308
2017-2018,2018-03-25,00:00,,Hull Thunder,3,17 25 25 27 15,Chester Amazons,2,25 23 15 29 12,division_3,women,Hull Holy Trinity House Academy,110308,110308
2017-2018,2018-03-25,00:00,,Manchester Marvels Mayhem,3,25 21 25 25 0,Chester Amazons,1,23 25 16 19 0,division_3,women,Hull Holy Trinity House Academy,110308,110308
2017-2018,2018-03-25,00:00,,Hull Thunder,0,21 23 21 - -,Manchester Marvels Mayhem,3,25 25 25 - -,division_3,women,Hull Holy Trinity House Academy,110308,110308
2017-2018,2018-02-25,00:00,,Chester Amazons,2,25 25 20 16 6,Sheffield,3,19 21 25 25 15,division_3,women,The Academy of St. Nicholas,110308,110308
2017-2018,2018-02-11,00:00,,Sheffield,3,25 25 25 - -,Manchester Marvels Mayhem,0,17 18 13 - -,division_3,women,Sheffield - U18 Boys,110308,110308
2017-2018,2018-02-04,00:00,,Chester Amazons,0,12 19 22 - -,York Falcons,3,25 25 25 - -,division_3,women,The Ruth Gorse Academy,110308,110308
2017-2018,2017-12-17,00:00,,York Falcons,3,25 25 25 - -,Manchester Marvels Mayhem,0,23 17 23 - -,division_3,women,Joseph Rowntree School,110308,110308
2017-2018,2017-11-19,00:00,,York Falcons,3,25 25 25 - -,Chester Amazons,0,15 17 15 - -,division_3,women,Joseph Rowntree School,110308,110308
2017-2018,2017-11-19,00:00,,Manchester Marvels Mayhem,0,10 13 20 - -,Sheffield,3,25 25 25 - -,division_3,women,Dean Trust Ardwick,110308,110308
2017-2018,2017-10-22,00:00,,Sheffield,0,13 15 17 - -,York Falcons,3,25 25 25 - -,division_3,women,Sheffield - U18 Boys,110308,110308
2017-2018,2017-10-22,00:00,,Manchester Marvels Mayhem,0,21 24 26 - -,Chester Amazons,3,25 26 28 - -,division_3,women,Dean Trust Ardwick,110308,110308
2017-2018,2017-10-15,00:00,,Hull Thunder,3,25 25 25 - -,Manchester Marvels Mayhem,0,16 12 16 - -,division_3,women,Hull Holy Trinity House Academy,110308,110308
2017-2018,2017-10-15,00:00,,York Falcons,3,25 25 25 - -,Manchester Marvels Mayhem,0,9 9 13 - -,division_3,women,Hull Holy Trinity House Academy,110308,110308
2017-2018,2017-10-15,00:00,,Hull Thunder,3,19 25 25 27 0,York Falcons,1,25 20 17 25 0,division_3,women,Hull Holy Trinity House Academy,110308,110308
2017-2018,2017-09-24,00:00,,Hull Thunder,1,20 18 25 20 0,York Falcons,3,25 25 21 25 0,division_3,women,Hull Holy Trinity House Academy,110308,110308
2017-2018,2018-04-22,00:00,,City of Bristol,3,25 25 21 25 0,Southampton,1,12 22 25 14 0,division_3,women,Oasis Academy Brislington,110308,110308
2017-2018,2018-04-22,00:00,,University of Bristol,3,25 25 25 - -,Southampton,0,19 16 18 - -,division_3,women,Oasis Academy Brislington,110308,110308
2017-2018,2018-04-22,00:00,,City of Bristol,0,9 12 9 - -,University of Bristol,3,25 25 25 - -,division_3,women,Oasis Academy Brislington,110308,110308
2017-2018,2018-04-08,00:00,,Plymouth,3,25 25 25 - -,Southampton,0,20 18 22 - -,division_3,women,Coombe Dean School,110308,110308
2017-2018,2018-03-25,00:00,,Southampton,0,19 20 16 - -,University of Bristol,3,25 25 25 - -,division_3,women,Itchen College Sports Centre,110308,110308
2017-2018,2018-03-25,00:00,,Plymouth Mayflower VC,0,16 20 16 - -,Plymouth,3,25 25 25 - -,division_3,women,Plymstock School Sports Centre,110308,110308
2017-2018,2018-03-25,00:00,,City of Bristol,3,25 25 25 - -,University of Bristol,0,19 12 17 - -,division_3,women,Itchen College Sports Centre,110308,110308
2017-2018,2018-03-25,00:00,,Southampton,0,22 24 23 - -,City of Bristol,3,25 26 25 - -,division_3,women,Itchen College Sports Centre,110308,110308
2017-2018,2018-03-17,00:00,,Wessex,2,25 18 25 16 11,University of Bristol,3,22 25 20 25 15,division_3,women,LeAF Academy,110308,110308
2017-2018,2018-03-17,00:00,,Plymouth Mayflower VC,0,7 10 10 - -,University of Bristol,3,25 25 25 - -,division_3,women,LeAF Academy,110308,110308
2017-2018,2018-03-17,00:00,,Wessex,1,19 18 25 20 0,Plymouth Mayflower VC,3,25 25 23 25 0,division_3,women,LeAF Academy,110308,110308
2017-2018,2018-02-25,00:00,,City of Bristol,1,13 16 25 15 0,Plymouth,3,25 25 22 25 0,division_3,women,Oasis Academy Brislington,110308,110308
2017-2018,2018-02-24,00:00,,Wessex,1,22 26 20 18 0,Plymouth Mayflower VC,3,25 24 25 25 0,division_3,women,LeAF Academy,110308,110308
2017-2018,2018-02-24,00:00,,Southampton,2,31 16 19 25 9,Plymouth Mayflower VC,3,29 25 25 19 15,division_3,women,LeAF Academy,110308,110308
2017-2018,2018-02-24,00:00,,Wessex,3,25 25 13 25 0,Southampton,1,16 18 25 23 0,division_3,women,LeAF Academy,110308,110308
2017-2018,2018-02-11,00:00,,University of Bristol,3,25 26 30 - -,Plymouth,0,15 24 28 - -,division_3,women,Oasis Academy Brislington,110308,110308
2017-2018,2018-02-11,00:00,,Plymouth Mayflower VC,3,25 25 25 - -,City of Bristol,0,20 20 22 - -,division_3,women,Plymstock School Sports Centre,110308,110308
2017-2018,2018-02-03,00:00,,Wessex,3,25 25 25 - -,Southampton,0,12 17 15 - -,division_3,women,LeAF Academy,110308,110308
2017-2018,2018-01-21,00:00,,Plymouth,3,25 25 25 - -,Plymouth Mayflower VC,0,12 15 17 - -,division_3,women,Coombe Dean School,110308,110308
2017-2018,2017-12-17,00:00,,City of Bristol,3,25 25 25 - -,Wessex,0,0 0 0 - -,division_3,women,Oasis Academy Brislington,110308,110308
2017-2018,2017-12-17,00:00,,Plymouth,3,25 25 25 - -,Wessex,0,0 0 0 - -,division_3,women,Oasis Academy Brislington,110308,110308
2017-2018,2017-12-17,00:00,,Southampton,1,25 18 16 23 0,Plymouth Mayflower VC,3,21 25 25 25 0,division_3,women,Itchen College Sports Centre,110308,110308
2017-2018,2017-12-17,00:00,,City of Bristol,0,17 14 22 - -,Plymouth,3,25 25 25 - -,division_3,women,Oasis Academy Brislington,110308,110308
2017-2018,2017-11-19,00:00,,University of Bristol,3,25 25 25 - -,Wessex,0,14 9 7 - -,division_3,women,Wellsway School,110308,110308
2017-2018,2017-11-19,00:00,,Plymouth Mayflower VC,2,25 24 23 25 14,City of Bristol,3,22 26 25 13 16,division_3,women,Petroc College,110308,110308
2017-2018,2017-11-19,00:00,,Plymouth,3,25 25 19 25 0,Wessex,1,15 20 25 19 0,division_3,women,Wellsway School,110308,110308
2017-2018,2017-11-19,00:00,,University of Bristol,0,20 19 26 - -,Plymouth,3,25 25 28 - -,division_3,women,Wellsway School,110308,110308
2017-2018,2017-10-15,00:00,,Wessex,0,22 9 16 - -,City of Bristol,3,25 25 25 - -,division_3,women,Cardiff Metropolitan University Cyncoed Campus Sports Hall,110308,110308
2017-2018,2017-10-15,00:00,,Plymouth Mayflower VC,1,21 25 19 18 0,University of Bristol,3,25 19 25 25 0,division_3,women,Plymstock School Sports Centre,110308,110308
2017-2018,2017-10-01,00:00,,Plymouth,3,25 25 25 - -,Southampton,0,17 18 19 - -,division_3,women,Coombe Dean School,110308,110308
2017-2018,2018-02-24,00:00,,UK Armed Forces,0,17 14 10 - -,DARKSTAR Derbyshire,3,25 25 25 - -,shield,women,RAF Cranwell,110308,110308
2017-2018,2018-02-24,00:00,,Richmond 2,0,23 19 23 - -,Essex Trinity,3,25 25 25 - -,shield,women,The Ashcombe Volleyball Centre,110308,110308
2017-2018,2018-01-28,00:00,,Hull Thunder,1,21 25 18 15 0,Leeds Gorse,3,25 23 25 25 0,shield,women,Hull Holy Trinity House Academy,110308,110308
2017-2018,2018-01-28,00:00,,MK City,0,13 25 15 - -,Essex Trinity,3,25 27 25 - -,shield,women,Woughton Leisure Centre,110308,110308
2017-2018,2018-01-28,00:00,,Coventry & Warwick Riga,1,21 22 25 12 0,UK Armed Forces,3,25 25 19 25 0,shield,women,Alan Higgs Centre,110308,110308
2017-2018,2018-01-28,00:00,,Richmond 2,3,25 25 25 - -,Ashcombe Dorking,0,16 22 19 - -,shield,women,Kingston Arena,110308,110308
2017-2018,2018-01-28,00:00,,Dartford Chargers,3,25 25 25 - -,Southampton,0,12 15 18 - -,shield,women,TBC,110308,110308
2017-2018,2018-01-28,00:00,,DARKSTAR Derbyshire,3,25 25 25 - -,Lincoln Cannons,0,13 22 22 - -,shield,women,Derby Arena,110308,110308
2017-2018,2018-01-13,00:00,,Loughborough Students,0,9 19 14 - -,DARKSTAR Derbyshire,3,25 25 25 - -,shield,women,Loughborough University Netball Centre,110308,110308
2017-2018,2018-01-07,00:00,,Lincoln Cannons,3,25 25 25 - -,Nottingham Rockets,0,13 12 18 - -,shield,women,Riseholme College (Showground Campus),110308,110308
2017-2018,2018-01-07,00:00,,Ashfield Vipers,0,18 5 17 - -,Leeds Gorse,3,25 25 25 - -,shield,women,Southglade Leisure Centre,110308,110308
2017-2018,2018-01-07,00:00,,Coventry & Warwick Riga,3,25 25 25 - -,University of Nottingham Volleyball,0,0 0 0 - -,shield,women,Alan Higgs Centre,110308,110308
2017-2018,2018-01-07,00:00,,Sussex Dolphins 1,0,0 0 0 - -,Dartford Chargers,3,25 25 25 - -,shield,women,TBC,110308,110308
2017-2018,2018-01-07,00:00,,Northampton,1,7 26 25 17 0,MK City,3,25 28 21 25 0,shield,women,Moulton college,110308,110308
2017-2018,2018-01-07,00:00,,Newcastle Staffs,2,25 25 21 23 13,UK Armed Forces,3,19 21 25 25 15,shield,women,Madeley High School,110308,110308
2017-2018,2018-01-07,00:00,,Southampton,3,25 25 25 - -,Cardiff Falcons,0,9 19 18 - -,shield,women,Woodlands Community School,110308,110308
2017-2018,2017-12-03,00:00,,Tamworth Spartans,1,25 18 17 16 0,Loughborough Students,3,20 25 25 25 0,shield,women,Rawlett Community Sports College,110308,110308
2017-2018,2017-12-03,00:00,,Leicester Athena Phoenix,1,21 20 25 12 0,MK City,3,25 25 21 25 0,shield,women,The Queen Elizabeth II Diamond Jubilee Leisure Centre,110308,110308
2017-2018,2018-05-06,00:00,,Northumbria University,0,13 0 0 - -,Durham Palatinates,1,15 0 0 - -,superleague,women,National Volleyball Centre,110308,110308
2017-2018,2018-05-06,00:00,,Northumbria University,3,22 20 27 25 15,Durham Palatinates,2,25 25 25 21 10,superleague,women,National Volleyball Centre,110308,110308
2017-2018,2018-05-05,00:00,,Northumbria University,0,20 10 15 - -,Durham Palatinates,3,25 25 25 - -,superleague,women,National Volleyball Centre,110308,110308
2017-2018,2018-04-22,00:00,,Durham Palatinates,1,15 0 0 - -,Team SideOut Polonia (London),0,5 0 0 - -,superleague,women,Durham University Sport (Queens Campus),110308,110308
2017-2018,2018-04-22,00:00,,Durham Palatinates,3,25 25 25 - -,Team SideOut Polonia (London),0,23 16 22 - -,superleague,women,Durham University Sport (Queens Campus),110308,110308
2017-2018,2018-04-22,00:00,,Northumbria University,3,23 25 25 25 0,London Inter Orcas,1,25 19 19 12 0,superleague,women,TBC,110308,110308
2017-2018,2018-04-21,00:00,,Durham Palatinates,2,24 25 19 25 18,Team SideOut Polonia (London),3,26 17 25 14 20,superleague,women,Durham University Sport (Queens Campus),110308,110308
2017-2018,2018-04-21,00:00,,Northumbria University,3,22 25 25 25 0,London Inter Orcas,1,25 18 17 14 0,superleague,women,TBC,110308,110308
2017-2018,2018-04-07,00:00,,London Inter Orcas,3,26 25 22 25 0,Essex Rebels,1,24 9 25 22 0,superleague,women,TBC,110308,110308
2017-2018,2018-03-23,00:00,,Essex Rebels,0,13 20 24 - -,Durham Palatinates,3,25 25 26 - -,superleague,women,University of Essex Sports Centre,110308,110308
2017-2018,2018-03-17,00:00,,Essex Rebels,0,12 21 22 - -,Northumbria University,3,25 25 25 - -,superleague,women,University of Essex Sports Centre,110308,110308
2017-2018,2018-03-04,00:00,,Team SideOut Polonia (London),2,17 25 26 17 14,London Inter Orcas,3,25 18 24 25 16,superleague,women,TBC,110308,110308
2017-2018,2018-02-18,00:00,,Team SideOut Polonia (London),3,25 30 25 - -,Essex Rebels,0,16 28 22 - -,superleague,women,St Benedicts School,110308,110308
2017-2018,2018-02-11,00:00,,London Inter Orcas,0,14 24 16 - -,Northumbria University,3,25 26 25 - -,superleague,women,TBC,110308,110308
2017-2018,2018-02-10,00:00,,Essex Rebels,0,24 17 14 - -,Team SideOut Polonia (London),3,26 25 25 - -,superleague,women,University of Essex Sports Centre,110308,110308
2017-2018,2018-01-21,00:00,,Northumbria University,3,25 25 21 25 0,Team SideOut Polonia (London),1,17 19 25 20 0,superleague,women,Sports Central,110308,110308
2017-2018,2018-01-20,00:00,,Durham Palatinates,3,26 25 25 - -,Team SideOut Polonia (London),0,24 9 18 - -,superleague,women,Durham University Sport (Queens Campus),110308,110308
2017-2018,2018-01-13,00:00,,London Inter Orcas,3,20 25 21 25 15,Essex Rebels,2,25 19 25 12 11,superleague,women,TBC,110308,110308
2017-2018,2018-01-13,00:00,,Durham Palatinates,0,16 17 16 - -,Northumbria University,3,25 25 25 - -,superleague,women,Durham University Sport (Queens Campus),110308,110308
2017-2018,2017-12-17,00:00,,London Inter Orcas,2,23 28 25 23 11,Durham Palatinates,3,25 26 20 25 15,superleague,women,TBC,110308,110308
2017-2018,2017-12-09,00:00,,Essex Rebels,2,25 24 22 25 12,London Inter Orcas,3,19 26 25 20 15,superleague,women,TBC,110308,110308
2017-2018,2017-11-18,00:00,,Team SideOut Polonia (London),3,25 17 25 15 15,Northumbria University,2,22 25 21 25 10,superleague,women,Brentford Fountain Leisure Centre,110308,110308
2017-2018,2017-11-11,00:00,,London Inter Orcas,2,17 25 16 25 14,Team SideOut Polonia (London),3,25 16 25 20 16,superleague,women,TBC,110308,110308
2017-2018,2017-11-04,00:00,,Northumbria University,3,25 25 25 - -,Durham Palatinates,0,11 9 14 - -,superleague,women,Sports Central,110308,110308
2017-2018,2017-10-14,00:00,,Team SideOut Polonia (London),0,16 23 21 - -,Durham Palatinates,3,25 25 25 - -,superleague,women,Brentford Fountain Leisure Centre,110308,110308
2017-2018,2017-10-08,00:00,,Durham Palatinates,3,25 25 25 - -,London Inter Orcas,0,17 17 22 - -,superleague,women,TBC,110308,110308
2017-2018,2017-10-08,00:00,,Northumbria University,3,25 25 25 - -,Essex Rebels,0,18 21 15 - -,superleague,women,Sports Central,110308,110308
2017-2018,2017-10-07,00:00,,Northumbria University,3,25 25 19 18 16,London Inter Orcas,2,23 17 25 25 14,superleague,women,TBC,110308,110308
2017-2018,2017-10-07,00:00,,Durham Palatinates,3,25 25 25 - -,Essex Rebels,0,23 14 19 - -,superleague,women,Durham University Sport (Queens Campus),110308,110308
