Date,Time,ID,Home,Away,Category,Division,Venue,Ref1, Ref2
2025-03-02,10:30,M3NW 9a,Manchester Marvels Marauders,Urmston Grammar,Division 3 North West Men,Dean Trust Ardwick,,
2025-03-02,12:00,M3NW 9b,Urmston Grammar,Everton Dugongs,Division 3 North West Men,Dean Trust Ardwick,,
2025-03-02,13:30,M3NW 9c,Manchester Marvels Marauders,Everton Dugongs,Division 3 North West Men,Dean Trust Ardwick,,
2025-03-23,12:00,M3NW 22a,Manchester Moss Side,Urmston Grammar,Division 3 North West Men,Moss Side Leisure Centre,,
2025-03-23,13:30,M3NW 22b,Urmston Grammar,Liverpool,Division 3 North West Men,Moss Side Leisure Centre,,
2025-03-23,14:30,M3NW 22c,Manchester Moss Side,Liverpool,Division 3 North West Men,Moss Side Leisure Centre,,
2025-03-30,10:30,M3NW 24a,Manchester Marvels Marauders,Sheffield Springers,Division 3 North West Men,Dean Trust Ardwick,,
2025-03-30,11:00,M3NW 23a,Everton Dugongs,Intervolley Manchester,Division 3 North West Men,Litherland High School,,
2025-03-30,12:00,M3NW 23b,Intervolley Manchester,York Vikings,Division 3 North West Men,Litherland High School,,
2025-03-30,12:00,M3NW 24b,Sheffield Springers,Sheffield 2,Division 3 North West Men,Dean Trust Ardwick,,
2025-03-30,13:30,M3NW 23c,Everton Dugongs,York Vikings,Division 3 North West Men,Litherland High School,,
2025-03-30,13:30,M3NW 24c,Manchester Marvels Marauders,Sheffield 2,Division 3 North West Men,Dean Trust Ardwick,,
2024-10-13,11:00,W3C 3a,Nottingham Rockets,Black Country 2,Division 3 Central Women,Redhill School Sports Hall,,
2024-10-13,12:30,W3C 3b,Black Country 2,Wombourne,Division 3 Central Women,Redhill School Sports Hall,,
2024-10-13,13:30,W3C 3c,Nottingham Rockets,Wombourne,Division 3 Central Women,Redhill School Sports Hall,,
2024-10-27,11:00,W3C 6a,Nottingham Rockets,Leicester Athena Nova,Division 3 Central Women,Harvey Hadden Sports Complex,Elia Gironacci,Ana Pal
2024-10-27,11:30,W3C 5a,Ashfield Vipers,Darkstar Derbyshire 2,Division 3 Central Women,Ashfield School,Ben Hill,
2024-10-27,12:00,W3C 6b,Leicester Athena Nova,Coventry & Warwick Riga 2,Division 3 Central Women,Harvey Hadden Sports Complex,Ana Pal,Elia Gironacci
2024-10-27,12:30,W3C 4a,Lincoln Cannons,Rhinos Volleyball Cambridge,Division 3 Central Women,Riseholme College (Showground Campus),,Diane Hollows
2024-10-27,13:00,W3C 5b,Darkstar Derbyshire 2,Wombourne,Division 3 Central Women,Ashfield School,,Ben Hill
2024-10-27,13:30,W3C 6c,Nottingham Rockets,Coventry & Warwick Riga 2,Division 3 Central Women,Harvey Hadden Sports Complex,Elia Gironacci,Ana Pal
2024-10-27,14:00,W3C 5c,Ashfield Vipers,Wombourne,Division 3 Central Women,Ashfield School,Ben Hill,
2024-10-27,14:00,W3C 4b,Rhinos Volleyball Cambridge,Black Country 2,Division 3 Central Women,Riseholme College (Showground Campus),Diane Hollows,
2024-10-27,15:00,W3C 4c,Lincoln Cannons,Black Country 2,Division 3 Central Women,Riseholme College (Showground Campus),,Diane Hollows
2024-11-09,10:00,W3C 2a,Darkstar Derbyshire 2,Leicester Athena Nova,Division 3 Central Women,Landau Forte College,,
2024-11-09,11:00,W3C 2b,Leicester Athena Nova,Rhinos Volleyball Cambridge,Division 3 Central Women,Derbyshire Volleyball Centre (Derby Moor),,
2024-11-09,14:00,W3C 2c,Darkstar Derbyshire 2,Rhinos Volleyball Cambridge,Division 3 Central Women,Landau Forte College,,
2024-11-17,10:00,W3C 7a,Darkstar Derbyshire 2,Nottingham Rockets,Division 3 Central Women,Landau Forte College,,
2024-11-17,11:30,W3C 8a,Rhinos Volleyball Cambridge,Coventry & Warwick Riga 2,Division 3 Central Women,North Cambridge Academy,,
2024-11-17,12:30,W3C 8b,Coventry & Warwick Riga 2,Wombourne,Division 3 Central Women,North Cambridge Academy,,
2024-11-17,12:30,W3C 7b,Nottingham Rockets,Lincoln Cannons,Division 3 Central Women,Landau Forte College,,
2024-11-17,13:00,W3C 8c,Rhinos Volleyball Cambridge,Wombourne,Division 3 Central Women,North Cambridge Academy,,
2024-11-17,14:00,W3C 7c,Darkstar Derbyshire 2,Lincoln Cannons,Division 3 Central Women,Landau Forte College,,
2024-11-24,12:45,W3C 15a,Black Country 2,Ashfield Vipers,Division 3 Central Women,Redhill School Sports Hall,,
2024-11-24,14:15,W3C 15b,Ashfield Vipers,Lincoln Cannons,Division 3 Central Women,Redhill School Sports Hall,,
2024-11-24,15:45,W3C 15c,Black Country 2,Lincoln Cannons,Division 3 Central Women,Redhill School Sports Hall,,
2024-11-30,11:30,W3C 9a,Leicester Athena Nova,Ashfield Vipers,Division 3 Central Women,New College Leicester,,
2024-11-30,13:00,W3C 9b,Ashfield Vipers,Black Country 2,Division 3 Central Women,New College Leicester,,
2024-11-30,13:30,W3C 9c,Leicester Athena Nova,Black Country 2,Division 3 Central Women,New College Leicester,,
2024-12-07,10:00,W3C 12a,Darkstar Derbyshire 2,Black Country 2,Division 3 Central Women,Landau Forte College,,
2024-12-07,11:00,W3C 13a,Lincoln Cannons,Leicester Athena Nova,Division 3 Central Women,Riseholme College (Showground Campus),,
2024-12-07,11:30,W3C 11a,Ashfield Vipers,Nottingham Rockets,Division 3 Central Women,Ashfield School,,
2024-12-07,11:30,W3C 12b,Black Country 2,Coventry & Warwick Riga 2,Division 3 Central Women,Landau Forte College,,
2024-12-07,12:00,W3C 13b,Leicester Athena Nova,Wombourne,Division 3 Central Women,Riseholme College (Showground Campus),,
2024-12-07,12:00,W3C 11b,Nottingham Rockets,Rhinos Volleyball Cambridge,Division 3 Central Women,Ashfield School,,
2024-12-07,13:30,W3C 13c,Lincoln Cannons,Wombourne,Division 3 Central Women,Riseholme College (Showground Campus),,
2024-12-07,14:00,W3C 11c,Ashfield Vipers,Rhinos Volleyball Cambridge,Division 3 Central Women,Ashfield School,,
2024-12-07,14:00,W3C 12c,Darkstar Derbyshire 2,Coventry & Warwick Riga 2,Division 3 Central Women,Landau Forte College,,
2025-01-04,12:45,W3C 14a,Coventry & Warwick Riga 2,Wombourne,Division 3 Central Women,Alan Higgs Centre,,
2025-01-04,14:15,W3C 14b,Wombourne,Nottingham Rockets,Division 3 Central Women,Alan Higgs Centre,,
2025-01-04,15:45,W3C 14c,Coventry & Warwick Riga 2,Nottingham Rockets,Division 3 Central Women,Alan Higgs Centre,,
2025-01-19,11:00,W3C 16a,Nottingham Rockets,Darkstar Derbyshire 2,Division 3 Central Women,Harvey Hadden Sports Complex,,
2025-01-19,13:00,W3C 16b,Darkstar Derbyshire 2,Black Country 2,Division 3 Central Women,Harvey Hadden Sports Complex,,
2025-01-19,13:30,W3C 16c,Nottingham Rockets,Black Country 2,Division 3 Central Women,Harvey Hadden Sports Complex,,
2025-01-26,10:30,W3C 17a,Wombourne,Darkstar Derbyshire 2,Division 3 Central Women,Dudley Evolve,,
2025-01-26,11:00,W3C 18a,Nottingham Rockets,Leicester Athena Nova,Division 3 Central Women,Harvey Hadden Sports Complex,,
2025-01-26,11:30,W3C 19a,Rhinos Volleyball Cambridge,Coventry & Warwick Riga 2,Division 3 Central Women,North Cambridge Academy,,
2025-01-26,12:30,W3C 17b,Darkstar Derbyshire 2,Lincoln Cannons,Division 3 Central Women,Dudley Evolve,,
2025-01-26,12:30,W3C 18b,Leicester Athena Nova,Ashfield Vipers,Division 3 Central Women,Harvey Hadden Sports Complex,,
2025-01-26,13:00,W3C 19b,Coventry & Warwick Riga 2,Black Country 2,Division 3 Central Women,North Cambridge Academy,,
2025-01-26,13:00,W3C 17c,Wombourne,Lincoln Cannons,Division 3 Central Women,Dudley Evolve,,
2025-01-26,13:30,W3C 18c,Nottingham Rockets,Ashfield Vipers,Division 3 Central Women,Harvey Hadden Sports Complex,,
2025-01-26,14:00,W3C 19c,Rhinos Volleyball Cambridge,Black Country 2,Division 3 Central Women,North Cambridge Academy,,
2025-02-15,13:15,W3C 22a,Black Country 2,Wombourne,Division 3 Central Women,Redhill School Sports Hall,,
2025-02-15,14:45,W3C 22b,Wombourne,Leicester Athena Nova,Division 3 Central Women,Redhill School Sports Hall,,
2025-02-15,15:15,W3C 22c,Black Country 2,Leicester Athena Nova,Division 3 Central Women,Redhill School Sports Hall,,
2025-02-23,11:30,W3C 20a,Ashfield Vipers,Darkstar Derbyshire 2,Division 3 Central Women,Ashfield School,,
2025-02-23,13:30,W3C 20b,Darkstar Derbyshire 2,Coventry & Warwick Riga 2,Division 3 Central Women,Ashfield School,,
2025-02-23,14:00,W3C 20c,Ashfield Vipers,Coventry & Warwick Riga 2,Division 3 Central Women,Ashfield School,,
2025-03-02,10:30,W3C 21a,Rhinos Volleyball Cambridge,Nottingham Rockets,Division 3 Central Women,North Cambridge Academy,,
2025-03-02,12:00,W3C 21b,Nottingham Rockets,Lincoln Cannons,Division 3 Central Women,North Cambridge Academy,,
2025-03-02,12:30,W3C 21c,Rhinos Volleyball Cambridge,Lincoln Cannons,Division 3 Central Women,North Cambridge Academy,,
2025-03-09,11:30,W3C 10a,Leicester Athena Nova,Darkstar Derbyshire 2,Division 3 Central Women,New College Leicester,,
2025-03-09,13:30,W3C 10b,Darkstar Derbyshire 2,Rhinos Volleyball Cambridge,Division 3 Central Women,New College Leicester,,
2025-03-09,13:30,W3C 10c,Leicester Athena Nova,Rhinos Volleyball Cambridge,Division 3 Central Women,New College Leicester,,
2025-03-22,12:45,W3C 23a,Coventry & Warwick Riga 2,Leicester Athena Nova,Division 3 Central Women,Alan Higgs Centre,,
2025-03-22,13:30,W3C 23b,Leicester Athena Nova,Lincoln Cannons,Division 3 Central Women,Alan Higgs Centre,,
2025-03-22,14:45,W3C 23c,Coventry & Warwick Riga 2,Lincoln Cannons,Division 3 Central Women,Alan Higgs Centre,,
2025-03-30,10:30,W3C 24a,Wombourne,Ashfield Vipers,Division 3 Central Women,Dudley Evolve,,
2025-03-30,12:00,W3C 24b,Ashfield Vipers,Rhinos Volleyball Cambridge,Division 3 Central Women,Dudley Evolve,,
2025-03-30,13:00,W3C 24c,Wombourne,Rhinos Volleyball Cambridge,Division 3 Central Women,Dudley Evolve,,
2024-09-28,12:00,W3N 14a,Leeds Gorse 3,Leeds Gorse 2,Division 3 North Women,Ruth Gorse Academy,Aileen Barry,Edward Arnott (Pending)
2024-10-05,14:00,W3N 2c,York Falcons,Manchester Marvels Mystics,Division 3 North Women,Joseph Rowntree School,Erfan  Jamali,Lusyne Oracz
2024-10-06,13:00,W3N 3a,Manchester Moss Side Jaguars,Leeds Gorse 2,Division 3 North Women,Fairfield High School,Alexia Borcoman,Jamie Hollick
2024-10-06,14:30,W3N 3b,Leeds Gorse 2,Hull Thunder,Division 3 North Women,Fairfield High School,Jamie Hollick,Alexia Borcoman
2024-10-06,15:30,W3N 3c,Manchester Moss Side Jaguars,Hull Thunder,Division 3 North Women,Fairfield High School,Alexia Borcoman,Jamie Hollick
2024-10-27,11:00,W3N 4a,Newcastle Staffs,Leeds Gorse 2,Division 3 North Women,Madeley High School,Bryan Machin,Abdul Salam Safadi
2024-10-27,12:00,W3N 5a,Leeds Gorse 3,Manchester Liberators,Division 3 North Women,Ruth Gorse Academy,,David Lamb (Pending)
2024-10-27,12:00,W3N 6a,Manchester Moss Side Jaguars,Manchester Marvels Mystics,Division 3 North Women,Moss Side Leisure Centre,Alexandre Louis Pujol (Pending),Kirat Thorat
2024-10-27,12:30,W3N 4b,Leeds Gorse 2,York Falcons,Division 3 North Women,Madeley High School,Abdul Salam Safadi,Bryan Machin
2024-10-27,13:30,W3N 5b,Manchester Liberators,Hull Thunder,Division 3 North Women,Ruth Gorse Academy,David Lamb (Pending),
2024-10-27,13:30,W3N 6b,Manchester Marvels Mystics,Chester Amazons,Division 3 North Women,Moss Side Leisure Centre,Kirat Thorat,Alexandre Louis Pujol (Pending)
2024-10-27,13:30,W3N 4c,Newcastle Staffs,York Falcons,Division 3 North Women,Madeley High School,Bryan Machin,Abdul Salam Safadi
2024-10-27,14:30,W3N 5c,Leeds Gorse 3,Hull Thunder,Division 3 North Women,Ruth Gorse Academy,,David Lamb (Pending)
2024-10-27,14:30,W3N 6c,Manchester Moss Side Jaguars,Chester Amazons,Division 3 North Women,Moss Side Leisure Centre,Alexandre Louis Pujol (Pending),Kirat Thorat
2024-11-09,12:00,W3N 7a,Manchester Liberators,Manchester Moss Side Jaguars,Division 3 North Women,Fairfield High School,,
2024-11-09,13:00,W3N 7b,Manchester Moss Side Jaguars,York Falcons,Division 3 North Women,Fairfield High School,,
2024-11-09,14:30,W3N 7c,Manchester Liberators,York Falcons,Division 3 North Women,Fairfield High School,,
2024-11-16,12:00,W3N 9a,Chester Amazons,Leeds Gorse 3,Division 3 North Women,Ellesmere Port Church of England Academy,,
2024-11-16,13:30,W3N 9b,Leeds Gorse 3,Leeds Gorse 2,Division 3 North Women,Ellesmere Port Church of England Academy,,
2024-11-16,14:30,W3N 9c,Chester Amazons,Leeds Gorse 2,Division 3 North Women,Ellesmere Port Church of England Academy,,
2024-11-17,11:30,W3N 8a,Hull Thunder,Manchester Marvels Mystics,Division 3 North Women,Steve Prescott Sport Centre,,
2024-11-17,13:00,W3N 8b,Manchester Marvels Mystics,Newcastle Staffs,Division 3 North Women,Steve Prescott Sport Centre,,
2024-11-17,14:30,W3N 8c,Hull Thunder,Newcastle Staffs,Division 3 North Women,Steve Prescott Sport Centre,,
2024-11-24,12:00,W3N 12a,Manchester Moss Side Jaguars,Newcastle Staffs,Division 3 North Women,Moss Side Leisure Centre,,
2024-11-24,14:30,W3N 12c,Manchester Moss Side Jaguars,Leeds Gorse 3,Division 3 North Women,Moss Side Leisure Centre,,
2024-11-24,14:30,W3N 12b,Newcastle Staffs,Leeds Gorse 3,Division 3 North Women,Moss Side Leisure Centre,,
2024-12-07,11:00,W3N 11a,York Falcons,Hull Thunder,Division 3 North Women,Joseph Rowntree School,,
2024-12-07,12:30,W3N 11b,Hull Thunder,Chester Amazons,Division 3 North Women,Joseph Rowntree School,,
2024-12-07,14:00,W3N 11c,York Falcons,Chester Amazons,Division 3 North Women,Joseph Rowntree School,,
2024-12-15,10:30,W3N 10a,Manchester Marvels Mystics,Manchester Liberators,Division 3 North Women,Dean Trust Ardwick,,
2024-12-15,12:00,W3N 10b,Manchester Liberators,Leeds Gorse 2,Division 3 North Women,Dean Trust Ardwick,,
2024-12-15,13:30,W3N 10c,Manchester Marvels Mystics,Leeds Gorse 2,Division 3 North Women,Dean Trust Ardwick,,
2025-01-04,12:00,W3N 13a,Chester Amazons,Manchester Liberators,Division 3 North Women,Ellesmere Port Church of England Academy,,
2025-01-04,12:00,W3N 13b,Manchester Liberators,Newcastle Staffs,Division 3 North Women,Ellesmere Port Church of England Academy,,
2025-01-04,14:00,W3N 13c,Chester Amazons,Newcastle Staffs,Division 3 North Women,Ellesmere Port Church of England Academy,,
2025-01-05,11:30,W3N 15a,Hull Thunder,Manchester Marvels Mystics,Division 3 North Women,Steve Prescott Sports Centre,,
2025-01-05,12:00,W3N 14b,Leeds Gorse 2,York Falcons,Division 3 North Women,Ruth Gorse Academy,,
2025-01-05,12:00,W3N 14c,Leeds Gorse 3,York Falcons,Division 3 North Women,Ruth Gorse Academy,,
2025-01-05,13:00,W3N 15b,Manchester Marvels Mystics,Manchester Moss Side Jaguars,Division 3 North Women,Steve Prescott Sports Centre,,
2025-01-05,14:30,W3N 15c,Hull Thunder,Manchester Moss Side Jaguars,Division 3 North Women,Steve Prescott Sports Centre,,
2025-01-19,11:30,W3N 16a,Newcastle Staffs,Manchester Moss Side Jaguars,Division 3 North Women,Madeley High School,,
2025-01-19,12:00,W3N 16b,Manchester Moss Side Jaguars,York Falcons,Division 3 North Women,Madeley High School,,
2025-01-19,15:00,W3N 16c,Newcastle Staffs,York Falcons,Division 3 North Women,Madeley High School,,
2025-01-26,11:00,W3N 19a,Leeds Gorse 2,Manchester Marvels Mystics,Division 3 North Women,Ruth Gorse Academy,,
2025-01-26,12:00,W3N 18a,Chester Amazons,Manchester Moss Side Jaguars,Division 3 North Women,Ellesmere Port Church of England Academy,,
2025-01-26,12:00,W3N 18b,Manchester Moss Side Jaguars,Leeds Gorse 3,Division 3 North Women,Ellesmere Port Church of England Academy,,
2025-01-26,13:30,W3N 19b,Manchester Marvels Mystics,Newcastle Staffs,Division 3 North Women,Ruth Gorse Academy,,
2025-01-26,14:00,W3N 18c,Chester Amazons,Leeds Gorse 3,Division 3 North Women,Ellesmere Port Church of England Academy,,
2025-01-26,15:00,W3N 19c,Leeds Gorse 2,Newcastle Staffs,Division 3 North Women,Ruth Gorse Academy,,
2025-02-09,11:00,W3N 1a,Manchester Liberators,Chester Amazons,Division 3 North Women,Madeley High School,,
2025-02-09,12:30,W3N 1b,Chester Amazons,Newcastle Staffs,Division 3 North Women,Madeley High School,,
2025-02-09,13:30,W3N 1c,Manchester Liberators,Newcastle Staffs,Division 3 North Women,Madeley High School,,
2025-02-22,12:00,W3N 20b,Leeds Gorse 3,Manchester Liberators,Division 3 North Women,The Ruth Gorse Academy,,
2025-02-23,11:30,W3N 21a,Hull Thunder,Leeds Gorse 2,Division 3 North Women,Steve Prescott Sports Centre,,
2025-02-23,12:00,W3N 21b,Leeds Gorse 2,Chester Amazons,Division 3 North Women,Steve Prescott Sports Centre,,
2025-02-23,14:30,W3N 21c,Hull Thunder,Chester Amazons,Division 3 North Women,Steve Prescott Sports Centre,,
2025-03-01,10:30,W3N 20a,Manchester Marvels Mystics,Leeds Gorse 3,Division 3 North Women,Dean Trust Ardwick,,
2025-03-01,12:00,W3N 17a,Manchester Liberators,York Falcons,Division 3 North Women,Fairfield High School,,
2025-03-01,13:30,W3N 17b,York Falcons,Hull Thunder,Division 3 North Women,Fairfield High School,,
2025-03-01,14:30,W3N 17c,Manchester Liberators,Hull Thunder,Division 3 North Women,Fairfield High School,,
2025-03-09,12:10,W3N 20c,Manchester Marvels Mystics,Manchester Liberators,Division 3 North Women,Dean Trust Ardwick,,
2025-03-29,11:00,W3N 22a,York Falcons,Manchester Marvels Mystics,Division 3 North Women,Joseph Rowntree School,,
2025-03-29,12:30,W3N 22b,Manchester Marvels Mystics,Chester Amazons,Division 3 North Women,Joseph Rowntree School,,
2025-03-29,14:00,W3N 22c,York Falcons,Chester Amazons,Division 3 North Women,Joseph Rowntree School,,
2025-03-30,10:30,W3N 24a,Leeds Gorse 3,Newcastle Staffs,Division 3 North Women,Ruth Gorse Academy,,
2025-03-30,12:00,W3N 23b,Manchester Moss Side Jaguars,Leeds Gorse 2,Division 3 North Women,Fairfield High School,,
2025-03-30,12:00,W3N 24b,Newcastle Staffs,Hull Thunder,Division 3 North Women,Ruth Gorse Academy,,
2025-03-30,13:00,W3N 23a,Manchester Liberators,Manchester Moss Side Jaguars,Division 3 North Women,Fairfield High School,,
2025-03-30,13:30,W3N 24c,Leeds Gorse 3,Hull Thunder,Division 3 North Women,Ruth Gorse Academy,,
2025-03-30,15:30,W3N 23c,Manchester Liberators,Leeds Gorse 2,Division 3 North Women,Fairfield High School,,
2024-10-06,10:30,W3SE 2a,Tendring,Richmond 3,Division 3 South East Women,Tendring Technology College,Claudiu Florea,Rob Sharman (Pending)
2024-10-06,11:30,W3SE 3a,Spelthorne Sharks,Dartford Warriors,Division 3 South East Women,St. James School,Ryszard Dabrowski,Tomasz Gierlach
2024-10-06,12:00,W3SE 2b,Richmond 3,Worthing,Division 3 South East Women,Tendring Technology College,Rob Sharman (Pending),Claudiu Florea
2024-10-06,13:00,W3SE 3b,Dartford Warriors,Sussex Dolphins,Division 3 South East Women,St. James School,Tomasz Gierlach,Ryszard Dabrowski
2024-10-06,13:00,W3SE 2c,Tendring,Worthing,Division 3 South East Women,Tendring Technology College,Claudiu Florea,Rob Sharman (Pending)
2024-10-06,14:00,W3SE 3c,Spelthorne Sharks,Sussex Dolphins,Division 3 South East Women,St. James School,Ryszard Dabrowski,Tomasz Gierlach
2024-10-12,12:00,W3SE 1a,Invicta,Essex Ravens,Division 3 South East Women,Maidstone Grammar School for Girls,Giordano Marchi,Alin-vasile Dinica
2024-10-12,13:30,W3SE 1b,Essex Ravens,Ashcombe Dorking,Division 3 South East Women,Maidstone Grammar School for Girls,Alin-vasile Dinica,Giordano Marchi
2024-10-12,14:30,W3SE 1c,Invicta,Ashcombe Dorking,Division 3 South East Women,Maidstone Grammar School for Girls,Giordano Marchi,Alin-vasile Dinica
2024-10-27,11:00,W3SE 5a,Richmond 3,Ashcombe Dorking,Division 3 South East Women,Kingston College Arena,Gabriel Dan (Pending),Tomasz Gierlach
2024-10-27,12:00,W3SE 4a,Invicta,Sussex Dolphins,Division 3 South East Women,Maidstone Grammar School for Girls,Gianni Sutton,Alin-vasile Dinica
2024-10-27,12:30,W3SE 5b,Ashcombe Dorking,Spelthorne Sharks,Division 3 South East Women,Kingston College Arena,Tomasz Gierlach,Gabriel Dan (Pending)
2024-10-27,13:30,W3SE 4b,Sussex Dolphins,Tendring,Division 3 South East Women,Maidstone Grammar School for Girls,Alin-vasile Dinica,Gianni Sutton
2024-10-27,13:30,W3SE 5c,Richmond 3,Spelthorne Sharks,Division 3 South East Women,Kingston College Arena,Gabriel Dan (Pending),Tomasz Gierlach
2024-10-27,14:30,W3SE 4c,Invicta,Tendring,Division 3 South East Women,Maidstone Grammar School for Girls,Gianni Sutton,Alin-vasile Dinica
2024-11-09,10:00,W3SE 8a,Worthing,Dartford Warriors,Division 3 South East Women,Worthing High School,,
2024-11-09,14:00,W3SE 8b,Dartford Warriors,Essex Ravens,Division 3 South East Women,Worthing High School,,
2024-11-09,14:00,W3SE 8c,Worthing,Essex Ravens,Division 3 South East Women,Worthing High School,,
2024-11-17,12:00,W3SE 6a,Invicta,Spelthorne Sharks,Division 3 South East Women,Maidstone Grammar School for Girls,,
2024-11-17,12:00,W3SE 6b,Spelthorne Sharks,Worthing,Division 3 South East Women,Canterbury Academy,,
2024-11-17,16:00,W3SE 6c,Invicta,Worthing,Division 3 South East Women,Maidstone Grammar School for Girls,,
2024-11-23,10:00,W3SE 9a,Ashcombe Dorking,Tendring,Division 3 South East Women,The Ashcombe Volleyball Centre,,
2024-11-23,12:00,W3SE 9b,Tendring,Dartford Warriors,Division 3 South East Women,The Ashcombe Volleyball Centre,,
2024-11-23,13:00,W3SE 9c,Ashcombe Dorking,Dartford Warriors,Division 3 South East Women,The Ashcombe Volleyball Centre,,
2024-12-01,10:00,W3SE 12a,Dartford Warriors,Richmond 3,Division 3 South East Women,Dartford Technology College,,
2024-12-01,11:30,W3SE 12b,Richmond 3,Invicta,Division 3 South East Women,NG Volleyball,,
2024-12-01,12:30,W3SE 12c,Dartford Warriors,Invicta,Division 3 South East Women,Dartford Technology College,,
2024-12-07,10:00,W3SE 10a,Sussex Dolphins,Ashcombe Dorking,Division 3 South East Women,The Triangle,,
2024-12-07,12:00,W3SE 10b,Ashcombe Dorking,Worthing,Division 3 South East Women,The Triangle,,
2024-12-07,14:00,W3SE 10c,Sussex Dolphins,Worthing,Division 3 South East Women,The Triangle,,
2024-12-08,10:00,W3SE 11a,Tendring,Essex Ravens,Division 3 South East Women,Tendring Technology College,,
2024-12-08,11:00,W3SE 11b,Essex Ravens,Spelthorne Sharks,Division 3 South East Women,Tendring Technology College,,
2024-12-08,14:00,W3SE 11c,Tendring,Spelthorne Sharks,Division 3 South East Women,Tendring Technology College,,
2025-01-04,10:30,W3SE 13a,Essex Ravens,Ashcombe Dorking,Division 3 South East Women,St John Payne School,,
2025-01-04,12:00,W3SE 13b,Ashcombe Dorking,Invicta,Division 3 South East Women,St John Payne School,,
2025-01-04,12:30,W3SE 13c,Essex Ravens,Invicta,Division 3 South East Women,St John Payne School,,
2025-01-05,11:00,W3SE 14a,Richmond 3,Sussex Dolphins,Division 3 South East Women,Kingston College Arena,,
2025-01-05,11:30,W3SE 15a,Spelthorne Sharks,Worthing,Division 3 South East Women,St. James School,,
2025-01-05,12:00,W3SE 15b,Worthing,Dartford Warriors,Division 3 South East Women,St. James School,,
2025-01-05,13:00,W3SE 14c,Richmond 3,Tendring,Division 3 South East Women,Kingston College Arena,,
2025-01-05,14:00,W3SE 14b,Sussex Dolphins,Tendring,Division 3 South East Women,Kingston College Arena,,
2025-01-05,14:30,W3SE 15c,Spelthorne Sharks,Dartford Warriors,Division 3 South East Women,St. James School,,
2025-01-26,10:00,W3SE 16c,Ashcombe Dorking,Tendring,Division 3 South East Women,The Ashcombe Volleyball Centre,,
2025-01-26,10:00,W3SE 17a,Dartford Warriors,Essex Ravens,Division 3 South East Women,Dartford Technology College,,
2025-01-26,10:00,W3SE 18a,Worthing,Sussex Dolphins,Division 3 South East Women,Worthing High School,,
2025-01-26,11:00,W3SE 17b,Essex Ravens,Richmond 3,Division 3 South East Women,Dartford Technology College,,
2025-01-26,12:00,W3SE 16a,Ashcombe Dorking,Spelthorne Sharks,Division 3 South East Women,The Ashcombe Volleyball Centre,,
2025-01-26,12:00,W3SE 18b,Sussex Dolphins,Invicta,Division 3 South East Women,Worthing High School,,
2025-01-26,12:00,W3SE 16b,Spelthorne Sharks,Tendring,Division 3 South East Women,The Ashcombe Volleyball Centre,,
2025-01-26,14:00,W3SE 17c,Dartford Warriors,Richmond 3,Division 3 South East Women,Dartford Technology College,,
2025-01-26,14:00,W3SE 18c,Worthing,Invicta,Division 3 South East Women,Worthing High School,,
2025-02-15,12:00,W3SE 7a,Sussex Dolphins,Richmond 3,Division 3 South East Women,The Triangle,,
2025-02-15,14:00,W3SE 7b,Richmond 3,Essex Ravens,Division 3 South East Women,The Triangle,,
2025-02-15,16:00,W3SE 7c,Sussex Dolphins,Essex Ravens,Division 3 South East Women,The Triangle,,
2025-02-16,12:00,W3SE 21a,Invicta,Dartford Warriors,Division 3 South East Women,Maidstone Grammar School for Girls,,
2025-02-16,14:00,W3SE 21b,Dartford Warriors,Tendring,Division 3 South East Women,Maidstone Grammar School for Girls,,
2025-02-16,16:00,W3SE 21c,Invicta,Tendring,Division 3 South East Women,Maidstone Grammar School for Girls,,
2025-02-22,10:30,W3SE 19a,Essex Ravens,Spelthorne Sharks,Division 3 South East Women,St John Payne School,,
2025-02-22,12:00,W3SE 19b,Spelthorne Sharks,Sussex Dolphins,Division 3 South East Women,St John Payne School,,
2025-02-22,12:30,W3SE 19c,Essex Ravens,Sussex Dolphins,Division 3 South East Women,St John Payne School,,
2025-02-23,11:00,W3SE 20a,Richmond 3,Ashcombe Dorking,Division 3 South East Women,Kingston College Arena,,
2025-02-23,12:00,W3SE 20b,Ashcombe Dorking,Worthing,Division 3 South East Women,Kingston College Arena,,
2025-02-23,13:00,W3SE 20c,Richmond 3,Worthing,Division 3 South East Women,Kingston College Arena,,
2025-03-29,10:30,W3SE 22a,Essex Ravens,Tendring,Division 3 South East Women,St John Payne School,,
2025-03-29,12:30,W3SE 22c,Essex Ravens,Worthing,Division 3 South East Women,St John Payne School,,
2025-03-29,12:30,W3SE 22b,Tendring,Worthing,Division 3 South East Women,St John Payne School,,
2025-03-30,11:00,W3SE 23a,Richmond 3,Invicta,Division 3 South East Women,Kingston College Arena,,
2025-03-30,12:00,W3SE 24b,Ashcombe Dorking,Dartford Warriors,Division 3 South East Women,The Triangle,,
2025-03-30,12:00,W3SE 24a,Sussex Dolphins,Ashcombe Dorking,Division 3 South East Women,The Triangle,,
2025-03-30,12:00,W3SE 23b,Invicta,Spelthorne Sharks,Division 3 South East Women,Kingston College Arena,,
2025-03-30,13:00,W3SE 23c,Richmond 3,Spelthorne Sharks,Division 3 South East Women,Kingston College Arena,,
2025-03-30,16:00,W3SE 24c,Sussex Dolphins,Dartford Warriors,Division 3 South East Women,The Triangle,,
