season,date,time,ID,home,home_sets,home_points,away,away_sets,away_points,division,category,venue,r1,r2
2023-2024,2023-10-14,00:00,,Coventry & Warwick Riga 2,2,23 19 25 25 10,Rhinos Volleyball Cambridge,3,25 25 22 23 15,division_2,women,Alan Higgs Centre,Roberto Rigante,Rose Sterling
2023-2024,2023-10-14,00:00,,Coventry and Warwick Riga,3,25 25 17 24 15,Cambridge ARU,2,23 21 25 26 10,division_1,men,Alan Higgs Centre,Rose Sterling,Marta Pietrunko
2023-2024,2023-10-14,00:00,,Essex Trinity,3,25 25 25 - -,Oxford Eagles,0,19 23 15 - -,division_2,women,St John Payne School,Giordano Marchi,unknown
2023-2024,2023-10-14,00:00,,Leeds Gorse,1,25 21 25 20 -,IBB Polonia London,3,27 25 21 25 -,superleague,men,National Volleyball Centre,Ignacio Diez,Glynn Archibald
2023-2024,2023-10-14,00:00,,Leicester Athena Phoenix,0,14 23 13 - -,Wessex,3,25 25 25 - -,division_1,women,New College Leicester,Sebastian Struski,Sarah Payne
2023-2024,2023-10-14,00:00,,Liverpool,1,22 25 21 22 -,Everton Dugongs,3,25 21 25 25 -,division_2,men,Holly Lodge Girl's College,Paul Fagan,Rhys Kai Sweeney
2023-2024,2023-10-14,00:00,,Newcastle Staffs,3,25 25 25 - -,Durham Palatinates,0,25 25 25 - -,superleague,men,National Volleyball Centre,Istvan Elsik,Anna Justkowska
2023-2024,2023-10-14,00:00,,Richmond Docklands,3,31 27 22 25 -,Team Sunderland,1,29 25 25 23 -,superleague,men,National Volleyball Centre,William Perugini,Martin Shakespeare
2023-2024,2023-10-14,00:00,,Richmond,2,25 25 18 22 13,Everton Belugas,3,19 14 25 25 15,division_1,women,Kingston College Arena,Dominik Biegajlo,Menaf Al Nasir
2023-2024,2023-10-14,00:00,,Stockport,3,25 27 25 - -,Malory Eagles UEL,0,20 25 23 - -,superleague,men,National Volleyball Centre,Sebastian Widlarz,Brendan Fogarty
2023-2024,2023-10-14,00:00,,Team South Wales,3,25 25 25 - -,Ashcombe Dorking,0,11 23 13 - -,division_2,women,Eastern Community Campus,Richard Burbedge,Jayne Jones
2023-2024,2023-10-14,00:00,,University of Nottingham,0,23 21 16 - -,Essex Rebels,3,25 25 25 - -,superleague,men,National Volleyball Centre,Brendan Fogarty,Nick Heckford
2023-2024,2023-10-14,00:00,,Urbond VC Portsmouth,3,25 26 12 25 -,Reading Aces,1,23 24 25 23 -,division_3,men,Priory Community Sports Centre,Eleni Blana,Carla-eliza Dinica
2023-2024,2023-10-14,00:00,,Wessex,2,22 25 25 15 12,Spelthorne Lions 1,3,25 20 21 25 15,division_2,men,Parkstone Grammar School,Jacky Pang,Wayne Tinsley-veale
2023-2024,2023-10-14,00:00,,Weymouth Beach,3,25 25 25 - -,Manchester Marvels,0,0 0 0 - -,division_1,men,Redlands Community Sports Hub,Ludwik Kowalewski,Alistair Mitchell
2023-2024,2023-10-14,00:00,,Wiltshire Mavericks,0,23 21 23 - -,Exeter Storm,3,25 25 25 - -,division_2,men,Melksham Community Campus,Neil Bentley,Su Brennand
2023-2024,2023-10-14,00:00,,Wiltshire Mavericks,1,16 25 20 17 -,Bristol,3,25 19 25 25 -,division_2,men,Melksham Community Campus,Su Brennand,Neil Bentley
2023-2024,2023-10-14,00:00,,York Vikings,3,25 25 25 - -,Nottingham Rockets,0,20 17 17 - -,division_3,men,Joseph Rowntree School,Diane Hollows,David Lamb
2023-2024,2023-10-15,00:00,,Bedminster,2,23 27 15 25 12,Worthing,3,25 25 25 20 15,division_3,men,Itchen College Sports Centre,Jacky Pang,Charles Duff
2023-2024,2023-10-15,00:00,,Black Country,3,25 25 24 25 -,Manchester Marvels,1,17 22 26 17 -,division_1,men,Cleobury Mortimer Sports Centre,Bryan Machin,unknown
2023-2024,2023-10-15,00:00,,Bristol,3,25 22 27 25 -,Richmond Bucks,1,8 25 25 20 -,division_2,men,Avanti Gardens School,Neil Bentley,unknown
2023-2024,2023-10-15,00:00,,Bristol,3,25 25 25 - -,MK City,0,16 17 21 - -,division_1,women,Avanti Gardens School,Neil Bentley,unknown
2023-2024,2023-10-15,00:00,,Cambridge ARU,1,19 22 26 16 -,Durham Palatinates,3,25 25 24 25 -,superleague,women,National Volleyball Centre,Nick Heckford,Sebastian Widlarz
2023-2024,2023-10-15,00:00,,Cardiff Falcons,3,25 25 25 - -,Ashcombe Dorking,0,10 17 17 - -,division_2,women,Cathedral School,Su Brennand,Janet Leach
2023-2024,2023-10-15,00:00,,Coventry & Warwick Riga,0,22 16 21 - -,Malory Eagles UEL,3,25 25 25 - -,superleague,women,National Volleyball Centre,Glynn Archibald,Debra Smart
2023-2024,2023-10-15,00:00,,DARKSTAR Derbyshire,3,25 21 25 25 -,Harrogate,1,19 25 16 21 -,division_2,men,Derby University Sports Centre,Bloo Sparrow,unknown
2023-2024,2023-10-15,00:00,,DARKSTAR Derbyshire,3,25 21 25 28 -,Lionhearts Vinarius,1,20 25 20 26 -,superleague,women,National Volleyball Centre,Debra Smart,Istvan Elsik
2023-2024,2023-10-15,00:00,,Dartford Chargers,3,25 26 18 17 15,Everton Belugas,2,21 24 25 25 12,division_1,women,Dartford Technology College,Ian Ruddock,Carla Ungureanu
2023-2024,2023-10-15,00:00,,Dartford Crossers,3,25 25 21 25 -,Wombourne,1,20 23 25 13 -,division_2,men,Dartford Technology College,Carla Ungureanu,Ian Ruddock
2023-2024,2023-10-15,00:00,,Essex Estonians,0,14 24 18 - -,Rhinos Volleyball Cambridge,3,25 26 25 - -,division_3,men,St John Payne School,Claudiu Florea,Klaudia French
2023-2024,2023-10-15,00:00,,Essex Estonians,1,25 15 18 15 -,Tendring 1,3,15 25 25 25 -,division_3,men,St John Payne School,Klaudia French,Claudiu Florea
2023-2024,2023-10-15,00:00,,Essex Ravens,3,25 25 25 - -,Sussex Dolphins,0,15 15 16 - -,division_3,women,Egham S.C.,Clive Cooper,Sam Yip
2023-2024,2023-10-15,00:00,,Hounslow,1,20 25 22 23 -,Norwich Spikers,3,25 15 25 25 -,division_2,men,Lampton School,Marcelo Radovan,unknown
2023-2024,2023-10-15,00:00,,Hull Thunder,3,25 17 25 25 -,Lincoln Cannons,1,20 25 21 22 -,division_2,men,Allam Arena Hull University Sports Centre,Diane Hollows,Stivan Kolev
2023-2024,2023-10-15,00:00,,Invicta Volleyball Men,0,13 24 21 - -,Northampton,3,25 26 25 - -,division_3,men,Maidstone Grammar School for Girls,Elsa Meserlian,unknown
2023-2024,2023-10-15,00:00,,Invicta Volleyball Men,3,25 25 28 - -,London Wildcats,0,11 22 26 - -,division_3,men,Maidstone Grammar School for Girls,unknown,Andrew Marks
2023-2024,2023-10-15,00:00,,Leeds Gorse 2,1,25 15 18 24 -,Urmston Grammar Volleyball,3,21 25 25 26 -,division_2,women,The Ruth Gorse Academy,Martyn Quick,unknown
2023-2024,2023-10-15,00:00,,Leeds Gorse,1,26 25 14 30 -,Team SideOut Polonia (London),3,28 19 25 32 -,superleague,women,National Volleyball Centre,Anna Justkowska,Ignacio Diez
2023-2024,2023-10-15,00:00,,Leicester,1,19 25 19 12 -,GNG Bedford,3,25 16 25 25 -,division_3,men,Limehurst Academy,Vitalijs Kondrasovs,Chris Tsui
2023-2024,2023-10-15,00:00,,Leicester,1,23 23 25 21 -,Onyx London,3,25 25 15 25 -,division_3,men,Limehurst Academy,Vitalijs Kondrasovs,Chris Tsui
2023-2024,2023-10-15,00:00,,Loughborough Students,1,13 25 19 23 -,Herts,3,25 20 25 25 -,division_2,women,Loughborough College,Gary Cross,Adrien Burtschell
2023-2024,2023-10-15,00:00,,Manchester Marvels Marauders,1,24 19 25 21 -,Manchester Moss Side,3,26 25 20 25 -,division_3,men,Dean Trust Ardwick,Martin Mierzwa,Rhys Kai Sweeney
2023-2024,2023-10-15,00:00,,Manchester Marvels Marauders,3,21 25 25 25 -,Manchester Marvels Mavericks,1,25 20 18 20 -,division_3,men,Dean Trust Ardwick,Rhys Kai Sweeney,Martin Mierzwa
2023-2024,2023-10-15,00:00,,Manchester Moss Side,3,25 25 25 - -,Manchester Marvels Mavericks,0,21 14 23 - -,division_3,men,Dean Trust Ardwick,Martin Mierzwa,Rhys Kai Sweeney
2023-2024,2023-10-15,00:00,,Newmarket,3,20 25 26 25 -,MK City,1,25 20 24 23 -,division_2,men,Newmarket Leisure Centre,Stephen Watts,unknown
2023-2024,2023-10-15,00:00,,Northampton,3,25 25 15 25 -,Rhinos Volleyball Cambridge,1,13 22 25 17 -,division_2,women,Moulton College,Aliaksandr Siarheyeu,unknown
2023-2024,2023-10-15,00:00,,Northampton,3,25 25 25 - -,London Wildcats,0,23 21 17 - -,division_3,men,Maidstone Grammar School for Girls,unknown,Andrew Marks
2023-2024,2023-10-15,00:00,,Onyx London,3,25 17 25 22 15,GNG Bedford,2,19 25 18 25 6,division_3,men,Limehurst Academy,Chris Tsui,Vitalijs Kondrasovs
2023-2024,2023-10-15,00:00,,Rhinos Volleyball Cambridge,3,25 22 25 25 -,Tendring 1,1,21 25 23 14 -,division_3,men,St John Payne School,Claudiu Florea,Klaudia French
2023-2024,2023-10-15,00:00,,Richmond,3,25 26 25 23 18,Stockport,2,19 24 27 25 16,division_1,women,Kingston College Arena,Ryszard Dabrowski,Menaf Al Nasir
2023-2024,2023-10-15,00:00,,Sheffield,3,25 25 25 - -,Tamworth Spartans,0,19 19 21 - -,division_2,women,All Saints Sports Centre,Diane Hollows,Federico De Feo
2023-2024,2023-10-15,00:00,,Southampton,3,25 23 25 25 -,Worthing,1,15 25 15 16 -,division_3,men,Itchen College Sports Centre,Charles Duff,Jacky Pang
2023-2024,2023-10-15,00:00,,Southampton,3,25 25 25 - -,Bedminster,0,18 14 19 - -,division_3,men,Itchen College Sports Centre,Charles Duff,Jacky Pang
2023-2024,2023-10-15,00:00,,Spelthorne Sharks,3,25 25 25 - -,Essex Ravens,0,18 16 21 - -,division_3,women,Egham S.C.,Sam Yip,Clive Cooper
2023-2024,2023-10-15,00:00,,Spelthorne Sharks,3,25 25 25 - -,Sussex Dolphins,0,19 16 17 - -,division_3,women,Egham S.C.,Sam Yip,Clive Cooper
2023-2024,2023-10-15,00:00,,Team Sunderland,3,25 25 25 - -,Manchester Marvels Mayhem,0,21 8 11 - -,division_2,women,Sunderland University (Cityspace),David Topacho,unknown
2023-2024,2023-10-15,00:00,,University of Nottingham Volleyball,0,14 24 20 - -,Essex Rebels,3,25 26 25 - -,superleague,women,National Volleyball Centre,Martin Shakespeare,William Perugini
2023-2024,2023-10-15,00:00,,Wombourne 2,3,25 25 22 27 -,DARKSTAR Derbyshire 2,1,20 13 25 25 -,division_3,men,Dudley Evolve,Elia Gironacci,unknown
2023-2024,2023-10-21,00:00,,Cambridge ARU,1,25 22 19 25 -,Essex Blaze,3,23 25 25 27 -,division_1,men,North Cambridge Academy,Glynn Archibald,Maya Stancheva
2023-2024,2023-10-21,00:00,,Cambridge ARU,3,25 25 24 25 -,Lionhearts Vinarius,1,19 13 26 21 -,superleague,women,North Cambridge Academy,Glynn Archibald,Maya Stancheva
2023-2024,2023-10-21,00:00,,Chester Amazons,1,17 25 17 18 -,Manchester Liberators,3,25 21 25 25 -,division_3,women,Ellesmere Port Church of England Academy,Jamie Hollick,unknown
2023-2024,2023-10-21,00:00,,Chester Amazons,3,25 25 20 25 -,Liverpool,1,11 13 25 15 -,division_3,women,Ellesmere Port Church of England Academy,Jamie Hollick,Lenny Barry
2023-2024,2023-10-21,00:00,,Coventry & Warwick Riga,0,13 15 25 - -,Essex Rebels,3,25 25 27 - -,superleague,women,Alan Higgs Centre,Joseph Gore,Roberto Rigante
2023-2024,2023-10-21,00:00,,Durham Palatinates,3,22 25 25 28 -,University of Nottingham,1,25 16 14 26 -,superleague,men,Graham Sports Centre,David Topacho,Simon Cowie
2023-2024,2023-10-21,00:00,,Durham Palatinates,3,25 25 25 - -,University of Nottingham Volleyball,0,23 14 18 - -,superleague,women,Graham Sports Centre,Simon Cowie,David Topacho
2023-2024,2023-10-21,00:00,,Everton Dugongs,0,19 14 16 - -,Hull Thunder,3,25 25 25 - -,division_2,men,Litherland High School,Matilda Siu,Michal Marecki
2023-2024,2023-10-21,00:00,,Everton Narwhals,0,15 18 21 - -,Team Sunderland,3,25 25 25 - -,division_2,women,Litherland High School,Zining Tan,Charlotte Thornber
2023-2024,2023-10-21,00:00,,Harrogate,3,23 18 25 25 15,Liverpool,2,25 25 19 16 9,division_2,men,Rossett Sports Centre,Diane Hollows,Katie Gordon
2023-2024,2023-10-21,00:00,,IBB Polonia London,3,25 25 25 - -,Team Sunderland,0,16 14 21 - -,superleague,men,Northolt High school,Dominik Biegajlo,Ryszard Dabrowski
2023-2024,2023-10-21,00:00,,Leeds Gorse,1,18 21 28 23 -,Malory Eagles UEL,3,25 25 26 25 -,superleague,men,The Ruth Gorse Academy,Debra Smart,Stivan Kolev
2023-2024,2023-10-21,00:00,,Leeds Gorse,3,25 25 16 22 15,Malory Eagles UEL,2,19 23 25 25 10,superleague,women,The Ruth Gorse Academy,Stivan Kolev,Debra Smart
2023-2024,2023-10-21,00:00,,London Aces,3,25 20 25 25 -,Tamworth Spartans,1,0 25 16 16 -,division_1,men,Lambeth Academy,Herman Prada,Domenico De Mattia
2023-2024,2023-10-21,00:00,,London Baks,3,17 25 25 25 -,Dartford Crossers,1,25 17 12 23 -,division_2,men,Castle Green Sport Centre,Anna Justkowska,Gianni Sutton
2023-2024,2023-10-21,00:00,,Manchester Liberators,3,25 21 25 25 -,Liverpool,1,15 25 19 17 -,division_3,women,Ellesmere Port Church of England Academy,unknown,Jamie Hollick
2023-2024,2023-10-21,00:00,,Manchester Marvels Magic,3,18 25 26 25 -,Leeds Gorse W3,1,25 17 24 14 -,division_3,women,Joseph Rowntree School,David Lamb,Kamila Jastrzebska
2023-2024,2023-10-21,00:00,,MK City,0,16 7 20 - -,Wessex,3,25 25 25 - -,division_1,women,Glebe Farm School,unknown,Patrick Koroma
2023-2024,2023-10-21,00:00,,MK City,1,19 25 23 17 -,Cambridge,3,25 18 25 25 -,division_2,men,Glebe Farm School,Patrick Koroma,Maddie Vararu
2023-2024,2023-10-21,00:00,,Norwich Spikers,3,25 25 25 - -,Newmarket,0,22 19 14 - -,division_2,men,UEA Norwich Sportspark,Richard Garnett,Eden Minnis
2023-2024,2023-10-21,00:00,,Norwich Spikers,3,26 25 22 25 -,Essex Trinity,1,24 20 25 23 -,division_2,women,UEA Norwich Sportspark,Richard Garnett,Eden Minnis
2023-2024,2023-10-21,00:00,,Richmond Bucks,1,25 18 18 20 -,Bristol,3,23 25 25 25 -,division_2,men,Kingston College Arena,Giorgio Scatigna-Gianfagna,Rachel Kane
2023-2024,2023-10-21,00:00,,Richmond Docklands,1,22 25 24 26 -,Newcastle Staffs,3,25 17 26 28 -,superleague,men,Kingston College Arena,Peter Parsons,Gabriel Dan
2023-2024,2023-10-21,00:00,,Stockport,3,25 25 25 - -,London Inter Crocs,0,22 20 16 - -,division_1,women,Life Leisure Brinnington Park,Lenny Barry,Bryan Youlden
2023-2024,2023-10-21,00:00,,York Falcons,3,25 25 23 25 -,Manchester Marvels Magic,1,16 11 25 23 -,division_3,women,Joseph Rowntree School,David Lamb,Kamila Jastrzebska
2023-2024,2023-10-21,00:00,,York Falcons,3,25 25 25 - -,Leeds Gorse W3,0,12 18 14 - -,division_3,women,Joseph Rowntree School,David Lamb,Kamila Jastrzebska
2023-2024,2023-10-22,00:00,,Cambridge,3,25 21 25 18 15,Tendring 1,2,16 25 11 25 10,division_3,women,Tendring Technology College,Klaudia French,unknown
2023-2024,2023-10-22,00:00,,Chester,3,25 25 11 25 -,Wigan Seahawks,1,23 23 25 23 -,division_3,men,Ellesmere Port Church of England Academy,Rhys Kai Sweeney,unknown
2023-2024,2023-10-22,00:00,,Chester,3,25 25 25 - -,Manchester Marvels Mavericks,0,15 6 16 - -,division_3,men,Ellesmere Port Church of England Academy,Rhys Kai Sweeney,unknown
2023-2024,2023-10-22,00:00,,Dartford Warriors,0,8 7 19 - -,Onyx London,3,25 25 25 - -,division_3,women,Beths Grammar School,Domenico De Mattia,unknown
2023-2024,2023-10-22,00:00,,Dartford Warriors,2,22 25 25 21 14,Richmond 3,3,25 14 11 25 16,division_3,women,Beths Grammar School,Domenico De Mattia,unknown
2023-2024,2023-10-22,00:00,,Durham Palatinates,3,25 26 22 34 15,Malory Eagles UEL,2,22 24 25 36 13,superleague,men,Graham Sports Centre,Stivan Kolev,David Topacho
2023-2024,2023-10-22,00:00,,Durham Palatinates,3,26 25 25 25 -,Malory Eagles UEL,1,28 18 23 15 -,superleague,women,Graham Sports Centre,David Topacho,Stivan Kolev
2023-2024,2023-10-22,00:00,,Essex Rebels,3,25 25 25 - -,Newcastle Staffs,0,15 17 21 - -,superleague,men,Essex Sport Arena,Dominik Biegajlo,Glynn Archibald
2023-2024,2023-10-22,00:00,,Everton Belugas,3,23 25 25 25 -,Southampton,1,25 23 12 15 -,division_1,women,Litherland High School,Lenny Barry,unknown
2023-2024,2023-10-22,00:00,,GNG Bedford,1,20 25 24 23 -,Rhinos Volleyball Cambridge,3,25 23 26 25 -,division_3,men,Trinity Arts & Leisure,Maddie Vararu,Alex Iftime
2023-2024,2023-10-22,00:00,,Herts,3,25 25 15 18 17,Northampton,2,12 15 25 25 15,division_2,women,Queens School,Ian Cheesbrough,Sam Yip
2023-2024,2023-10-22,00:00,,Hull Thunder,0,23 13 24 - -,The Miners Doncaster,3,25 25 26 - -,division_3,women,Steve Prescott Sports Centre,Diane Hollows,unknown
2023-2024,2023-10-22,00:00,,Hull Thunder,3,25 27 25 - -,Manchester Moss Side Jaguars,0,21 25 21 - -,division_3,women,Steve Prescott Sports Centre,Diane Hollows,Daniel Harrison
2023-2024,2023-10-22,00:00,,Intervolley Manchester,3,25 25 25 - -,Manchester Marvels Marauders,0,16 18 23 - -,division_3,men,Y Club,Ryan Cheung,Alexandre Louis Pujol
2023-2024,2023-10-22,00:00,,Intervolley Manchester,3,25 25 25 - -,Urmston Grammar 2,0,21 17 19 - -,division_3,men,Y Club,Chewyi Chua,Alexandre Louis Pujol
2023-2024,2023-10-22,00:00,,Kings of Court Boston 1,3,25 25 25 - -,DARKSTAR Derbyshire 2,0,15 9 11 - -,division_3,men,Vivacity Werrington Leisure Centre,Bloo Sparrow,Vitalijs Kondrasovs
2023-2024,2023-10-22,00:00,,Leeds Gorse 2,0,17 20 21 - -,Tamworth Spartans,3,25 25 25 - -,division_2,women,The Ruth Gorse Academy,Simon Cowie,Julia Carroll
2023-2024,2023-10-22,00:00,,London Giants,3,25 25 26 - -,Coventry and Warwick Riga,0,18 22 24 - -,division_1,men,Caius House Youth Centre,Ryszard Dabrowski,Giordano Marchi
2023-2024,2023-10-22,00:00,,London Giants,3,25 25 27 - -,Team South Wales,0,19 21 25 - -,division_2,women,Caius House Youth Centre,Giordano Marchi,Ryszard Dabrowski
2023-2024,2023-10-22,00:00,,Manchester Marvels Marauders,1,25 12 13 15 -,Urmston Grammar 2,3,22 25 25 25 -,division_3,men,Y Club,Alexandre Louis Pujol,Ryan Cheung
2023-2024,2023-10-22,00:00,,Manchester Marvels Mayhem,3,20 25 25 25 -,Manchester Marvels Mystics,1,25 23 18 20 -,division_2,women,Dean Trust Ardwick,Boriss Bovkuns,Abdul Salam Safadi
2023-2024,2023-10-22,00:00,,Manchester Marvels,0,21 22 17 - -,Weymouth Beach,3,25 25 25 - -,division_1,men,Dean Trust Ardwick,Abdul Salam Safadi,Boriss Bovkuns
2023-2024,2023-10-22,00:00,,Manchester Moss Side Jaguars,0,23 17 14 - -,The Miners Doncaster,3,25 25 25 - -,division_3,women,Steve Prescott Sports Centre,Daniel Harrison,Diane Hollows
2023-2024,2023-10-22,00:00,,Manchester Moss Side,1,23 15 25 16 -,Newcastle Staffs 2,3,25 25 22 25 -,division_3,men,Moss Side Leisure Centre,Jamie Hollick,Yigit Tatlipinar
2023-2024,2023-10-22,00:00,,Manchester Moss Side,3,25 25 25 - -,Liverpool U18 Boys,0,11 15 17 - -,division_3,men,Moss Side Leisure Centre,Jamie Hollick,Yigit Tatlipinar
2023-2024,2023-10-22,00:00,,Newcastle Staffs 2,3,25 26 25 - -,Liverpool U18 Boys,0,20 24 10 - -,division_3,men,Moss Side Leisure Centre,Jamie Hollick,Yigit Tatlipinar
2023-2024,2023-10-22,00:00,,Plymouth,1,25 20 18 23 -,Portsmouth,3,22 25 25 25 -,division_3,women,Coombe Dean School,Christopher Semmens,Daniel Sarnik
2023-2024,2023-10-22,00:00,,Portsmouth,3,25 25 22 31 15,Cheltenham & Gloucester,2,16 18 25 33 6,division_3,women,Coombe Dean School,Daniel Sarnik,Christopher Semmens
2023-2024,2023-10-22,00:00,,Reading Aces,0,17 27 18 - -,Cambridge,3,25 29 25 - -,division_3,women,Tendring Technology College,Klaudia French,unknown
2023-2024,2023-10-22,00:00,,Rhinos Volleyball Cambridge,1,25 23 14 22 -,Loughborough Students,3,20 25 25 25 -,division_2,women,Chesterton Sports Centre,Natalie O'hare,Maya Stancheva
2023-2024,2023-10-22,00:00,,Richmond 3,0,14 10 10 - -,Onyx London,3,25 25 25 - -,division_3,women,Beths Grammar School,,Domenico De Mattia
2023-2024,2023-10-22,00:00,,Richmond,3,15 25 25 25 -,Bristol,1,25 16 17 21 -,division_1,women,Kingston College Arena,Gabriel Dan,Herman Prada
2023-2024,2023-10-22,00:00,,Sussex Dolphins 1,3,29 25 25 - -,Cardiff Falcons,0,27 20 22 - -,division_2,women,The Triangle,Dee Wauchope,Dr Zuzana Resetarova
2023-2024,2023-10-22,00:00,,Tendring 1,1,12 21 27 13 -,Reading Aces,3,25 25 25 25 -,division_3,women,Tendring Technology College,Klaudia French,unknown
2023-2024,2023-10-22,00:00,,Wigan Seahawks,3,25 25 25 - -,Manchester Marvels Mavericks,0,16 20 19 - -,division_3,men,Ellesmere Port Church of England Academy,unknown,Rhys Kai Sweeney
2023-2024,2023-10-22,00:00,,Wombourne,1,25 23 22 22 -,Hounslow,3,22 25 25 25 -,division_2,men,Dudley Evolve,Bryan Machin,Rose Sterling
2023-2024,2023-10-25,00:00,,Team SideOut Polonia (London),3,25 25 25 - -,Wessex,0,0 0 0 - -,cup,women,University of East London (Sports Dock),Claudiu Florea,unknown
2023-2024,2023-10-26,00:00,,Ashcombe Dorking Knights,0,0 0 0 - -,Weymouth,3,25 25 25 - -,shield,men,The Ashcombe Volleyball Centre,unknown,unknown
2023-2024,2023-10-28,00:00,,Cambridge ARU,3,25 25 25 - -,Tamworth Spartans,0,21 23 20 - -,division_1,men,North Cambridge Academy,Glynn Archibald,Maya Stancheva
2023-2024,2023-10-28,00:00,,Cambridge,3,25 25 12 22 15,Norwich Spikers,2,23 19 25 25 12,division_2,men,North Cambridge Academy,Maya Stancheva,Glynn Archibald
2023-2024,2023-10-28,00:00,,Coventry & Warwick Riga 2,0,21 10 21 - -,Herts,3,25 25 25 - -,division_2,women,Alan Higgs Centre,John Boughton,Rita Grimes
2023-2024,2023-10-28,00:00,,Coventry & Warwick Riga,1,17 25 22 18 -,University of Nottingham Volleyball,3,25 23 25 25 -,superleague,women,Alan Higgs Centre,Rita Grimes,John Boughton
2023-2024,2023-10-28,00:00,,Coventry and Warwick Riga 2,3,25 25 25 - -,Sheffield 2,0,16 21 22 - -,division_3,men,Vivacity Werrington Leisure Centre,Klaudia Gawrych,Vitalijs Kondrasovs
2023-2024,2023-10-28,00:00,,DARKSTAR Derbyshire,0,18 17 13 - -,Malory Eagles UEL,3,25 25 25 - -,superleague,women,Derby University Sports Centre,William Perugini,Chris Tsui
2023-2024,2023-10-28,00:00,,DARKSTAR Derbyshire,3,28 25 25 - -,Lincoln Cannons,0,26 22 15 - -,division_2,men,Derbyshire Volleyball Centre (Derby Moor),Bloo Sparrow,unknown
2023-2024,2023-10-28,00:00,,Essex Blaze,3,25 25 25 - -,London Giants,0,21 17 13 - -,division_1,men,St John Payne School,Herman Prada,Klaudia French
2023-2024,2023-10-28,00:00,,Kings of Court Boston 1,3,25 25 25 - -,Coventry and Warwick Riga 2,0,23 22 14 - -,division_3,men,Vivacity Werrington Leisure Centre,Vitalijs Kondrasovs,Klaudia Gawrych
2023-2024,2023-10-28,00:00,,Kings of Court Boston 1,3,25 25 25 - -,Sheffield 2,0,12 13 13 - -,division_3,men,Vivacity Werrington Leisure Centre,Vitalijs Kondrasovs,Klaudia Gawrych
2023-2024,2023-10-28,00:00,,Leeds Gorse W3,0,14 12 11 - -,Hull Thunder,3,25 25 25 - -,division_3,women,The Ruth Gorse Academy,Julia Carroll,David Lamb
